year;departement_code;sex;population;classe_age_5
1993;89;M;11068;30_34
1993;90;M;5162;30_34
1993;91;M;45528;30_34
1993;92;M;61744;30_34
1993;93;M;58241;30_34
1993;94;M;53035;30_34
1993;95;M;43224;30_34
1993;971;M;14174;30_34
1993;972;M;13731;30_34
1993;973;M;5635;30_34
1993;974;M;25456;30_34
1994;01;M;19357;30_34
1994;02;M;20133;30_34
1994;03;M;11861;30_34
1994;04;M;4873;30_34
1994;05;M;4495;30_34
1994;06;M;33907;30_34
1994;07;M;9974;30_34
1994;08;M;11235;30_34
1994;09;M;4698;30_34
1994;10;M;10709;30_34
1994;11;M;10297;30_34
1994;12;M;9214;30_34
1994;13;M;63776;30_34
1994;14;M;22465;30_34
1994;15;M;5513;30_34
1994;16;M;12135;30_34
1994;17;M;17886;30_34
1994;18;M;11592;30_34
1994;19;M;7962;30_34
1994;2A;M;4536;30_34
1994;2B;M;5170;30_34
1994;21;M;17919;30_34
1994;22;M;17715;30_34
1994;23;M;4114;30_34
1994;24;M;12805;30_34
1994;25;M;18006;30_34
1994;26;M;15310;30_34
1994;27;M;20706;30_34
1994;28;M;15055;30_34
1994;29;M;30839;30_34
1994;30;M;21522;30_34
1994;31;M;38931;30_34
1994;32;M;5969;30_34
1994;33;M;44133;30_34
1994;34;M;28653;30_34
1994;35;M;30047;30_34
1994;36;M;8094;30_34
1994;37;M;18861;30_34
1994;38;M;40192;30_34
1994;39;M;8938;30_34
1994;40;M;11609;30_34
1994;41;M;11003;30_34
1994;42;M;25006;30_34
1994;43;M;7471;30_34
1994;44;M;39628;30_34
1994;45;M;22209;30_34
1994;46;M;5473;30_34
1994;47;M;10173;30_34
1994;48;M;2648;30_34
1994;49;M;25348;30_34
1994;50;M;18435;30_34
1994;51;M;21033;30_34
1994;52;M;7471;30_34
1994;53;M;10239;30_34
1994;54;M;26339;30_34
1994;55;M;7273;30_34
1994;56;M;23283;30_34
1994;57;M;41253;30_34
1994;58;M;7704;30_34
1994;59;M;93764;30_34
1994;60;M;29720;30_34
1994;61;M;10353;30_34
1994;62;M;53429;30_34
1994;63;M;21247;30_34
1994;64;M;20697;30_34
1994;65;M;7660;30_34
1994;66;M;12308;30_34
1994;67;M;40484;30_34
1994;68;M;28460;30_34
1994;69;M;58531;30_34
1994;70;M;8290;30_34
1994;71;M;19080;30_34
1994;72;M;19167;30_34
1994;73;M;14287;30_34
1994;74;M;25230;30_34
1994;75;M;96678;30_34
1994;76;M;46252;30_34
1994;77;M;44914;30_34
1994;78;M;52448;30_34
1994;79;M;12461;30_34
1994;80;M;20092;30_34
1994;81;M;11565;30_34
1994;82;M;7240;30_34
1994;83;M;29980;30_34
1994;84;M;17237;30_34
1994;85;M;19185;30_34
1994;86;M;13118;30_34
1994;87;M;11695;30_34
1994;88;M;14039;30_34
1994;89;M;11182;30_34
1994;90;M;5221;30_34
1994;91;M;45762;30_34
1994;92;M;63080;30_34
1994;93;M;58790;30_34
1994;94;M;54135;30_34
1994;95;M;43045;30_34
1994;971;M;14341;30_34
1994;972;M;13937;30_34
1994;973;M;5760;30_34
1994;974;M;27176;30_34
1995;01;M;19786;30_34
1995;02;M;19927;30_34
1995;03;M;11877;30_34
1995;04;M;4962;30_34
1995;05;M;4486;30_34
1995;06;M;34179;30_34
1995;07;M;10082;30_34
1995;08;M;11157;30_34
1995;09;M;4700;30_34
1995;10;M;10879;30_34
1995;11;M;10386;30_34
1995;12;M;9278;30_34
1995;13;M;64120;30_34
1995;14;M;22213;30_34
1995;15;M;5457;30_34
1995;16;M;12034;30_34
1995;17;M;17910;30_34
1995;18;M;11503;30_34
1995;19;M;8019;30_34
1995;2A;M;4552;30_34
1995;2B;M;5202;30_34
1995;21;M;17948;30_34
1995;22;M;17528;30_34
1995;23;M;4068;30_34
1995;24;M;12776;30_34
1995;25;M;18141;30_34
1995;26;M;15529;30_34
1995;27;M;20519;30_34
1995;28;M;15053;30_34
1995;29;M;30588;30_34
1995;30;M;21448;30_34
1995;31;M;39723;30_34
1995;32;M;5996;30_34
1995;33;M;44190;30_34
1995;34;M;29041;30_34
1995;35;M;30298;30_34
1995;36;M;7990;30_34
1995;37;M;18776;30_34
1995;38;M;40322;30_34
1995;39;M;9011;30_34
1995;40;M;11630;30_34
1995;41;M;10902;30_34
1995;42;M;24680;30_34
1995;43;M;7444;30_34
1995;44;M;39883;30_34
1995;45;M;22238;30_34
1995;46;M;5409;30_34
1995;47;M;10241;30_34
1995;48;M;2684;30_34
1995;49;M;25212;30_34
1995;50;M;18338;30_34
1995;51;M;21120;30_34
1995;52;M;7366;30_34
1995;53;M;10236;30_34
1995;54;M;26303;30_34
1995;55;M;7236;30_34
1995;56;M;23164;30_34
1995;57;M;41170;30_34
1995;58;M;7675;30_34
1995;59;M;93369;30_34
1995;60;M;29961;30_34
1995;61;M;10364;30_34
1995;62;M;52905;30_34
1995;63;M;21070;30_34
1995;64;M;20845;30_34
1995;65;M;7617;30_34
1995;66;M;12520;30_34
1995;67;M;41194;30_34
1995;68;M;29008;30_34
1995;69;M;59277;30_34
1995;70;M;8207;30_34
1995;71;M;19168;30_34
1995;72;M;19202;30_34
1995;73;M;14312;30_34
1995;74;M;25976;30_34
1995;75;M;98030;30_34
1995;76;M;45790;30_34
1995;77;M;45217;30_34
1995;78;M;52488;30_34
1995;79;M;12405;30_34
1995;80;M;20118;30_34
1995;81;M;11615;30_34
1995;82;M;7279;30_34
1995;83;M;29925;30_34
1995;84;M;17635;30_34
1995;85;M;19190;30_34
1995;86;M;13137;30_34
1995;87;M;11676;30_34
1995;88;M;14144;30_34
1995;89;M;11112;30_34
1995;90;M;5240;30_34
1995;91;M;46094;30_34
1995;92;M;63997;30_34
1995;93;M;58952;30_34
1995;94;M;54261;30_34
1995;95;M;42830;30_34
1995;971;M;14512;30_34
1995;972;M;14148;30_34
1995;973;M;5886;30_34
1995;974;M;28502;30_34
1996;01;M;20006;30_34
1996;02;M;19664;30_34
1996;03;M;11684;30_34
1996;04;M;4932;30_34
1996;05;M;4449;30_34
1996;06;M;34470;30_34
1996;07;M;10158;30_34
1996;08;M;11129;30_34
1996;09;M;4659;30_34
1996;10;M;10931;30_34
1996;11;M;10488;30_34
1996;12;M;9253;30_34
1996;13;M;64248;30_34
1996;14;M;22230;30_34
1996;15;M;5320;30_34
1996;16;M;12042;30_34
1996;17;M;18018;30_34
1996;18;M;11190;30_34
1996;19;M;7913;30_34
1996;2A;M;4359;30_34
1996;2B;M;5147;30_34
1996;21;M;17842;30_34
1996;22;M;17342;30_34
1996;23;M;3999;30_34
1996;24;M;12740;30_34
1996;25;M;18268;30_34
1996;26;M;15577;30_34
1996;27;M;20530;30_34
1996;28;M;15073;30_34
1996;29;M;30211;30_34
1996;30;M;21427;30_34
1996;31;M;40387;30_34
1996;32;M;5876;30_34
1996;33;M;44304;30_34
1996;34;M;29358;30_34
1996;35;M;30469;30_34
1996;36;M;7930;30_34
1996;37;M;18843;30_34
1996;38;M;40799;30_34
1996;39;M;9167;30_34
1996;40;M;11692;30_34
1996;41;M;10901;30_34
1996;42;M;24856;30_34
1996;43;M;7462;30_34
1996;44;M;39892;30_34
1996;45;M;22378;30_34
1996;46;M;5357;30_34
1996;47;M;10233;30_34
1996;48;M;2655;30_34
1996;49;M;25446;30_34
1996;50;M;18201;30_34
1996;51;M;20915;30_34
1996;52;M;7333;30_34
1996;53;M;10252;30_34
1996;54;M;25992;30_34
1996;55;M;7279;30_34
1996;56;M;22856;30_34
1996;57;M;41170;30_34
1996;58;M;7594;30_34
1996;59;M;92819;30_34
1996;60;M;30006;30_34
1996;61;M;10279;30_34
1996;62;M;52562;30_34
1996;63;M;21007;30_34
1996;64;M;20780;30_34
1996;65;M;7579;30_34
1996;66;M;12650;30_34
1996;67;M;41840;30_34
1996;68;M;29170;30_34
1996;69;M;59922;30_34
1996;70;M;8149;30_34
1996;71;M;19096;30_34
1996;72;M;19183;30_34
1996;73;M;14363;30_34
1996;74;M;26438;30_34
1996;75;M;98647;30_34
1996;76;M;45337;30_34
1996;77;M;45276;30_34
1996;78;M;52463;30_34
1996;79;M;12285;30_34
1996;80;M;20060;30_34
1996;81;M;11495;30_34
1996;82;M;7312;30_34
1996;83;M;30132;30_34
1996;84;M;17670;30_34
1996;85;M;19203;30_34
1996;86;M;13129;30_34
1996;87;M;11534;30_34
1996;88;M;14191;30_34
1996;89;M;11204;30_34
1996;90;M;5281;30_34
1996;91;M;45956;30_34
1996;92;M;64162;30_34
1996;93;M;58499;30_34
1996;94;M;53876;30_34
1996;95;M;42609;30_34
1996;971;M;14686;30_34
1996;972;M;14365;30_34
1996;973;M;6017;30_34
1996;974;M;29648;30_34
1997;01;M;20109;30_34
1997;02;M;19520;30_34
1997;03;M;11460;30_34
1997;04;M;4889;30_34
1997;05;M;4523;30_34
1997;06;M;34767;30_34
1997;07;M;10245;30_34
1997;08;M;10993;30_34
1997;09;M;4669;30_34
1997;10;M;10819;30_34
1997;11;M;10513;30_34
1997;12;M;9144;30_34
1997;13;M;64698;30_34
1997;14;M;22229;30_34
1997;15;M;5264;30_34
1997;16;M;11905;30_34
1997;17;M;17922;30_34
1997;18;M;11020;30_34
1997;19;M;7826;30_34
1997;2A;M;4311;30_34
1997;2B;M;5116;30_34
1997;21;M;17873;30_34
1997;22;M;17307;30_34
1997;23;M;3995;30_34
1997;24;M;12649;30_34
1997;25;M;18374;30_34
1997;26;M;15651;30_34
1997;27;M;20424;30_34
1997;28;M;15143;30_34
1997;29;M;29865;30_34
1997;30;M;21370;30_34
1997;31;M;40842;30_34
1997;32;M;5812;30_34
1997;33;M;44735;30_34
1997;34;M;29626;30_34
1997;35;M;30906;30_34
1997;36;M;7801;30_34
1997;37;M;18942;30_34
1997;38;M;41322;30_34
1997;39;M;9241;30_34
1997;40;M;11675;30_34
1997;41;M;11000;30_34
1997;42;M;24813;30_34
1997;43;M;7465;30_34
1997;44;M;40003;30_34
1997;45;M;22392;30_34
1997;46;M;5152;30_34
1997;47;M;10171;30_34
1997;48;M;2603;30_34
1997;49;M;25427;30_34
1997;50;M;17843;30_34
1997;51;M;20969;30_34
1997;52;M;7211;30_34
1997;53;M;10379;30_34
1997;54;M;25620;30_34
1997;55;M;7251;30_34
1997;56;M;22558;30_34
1997;57;M;40506;30_34
1997;58;M;7456;30_34
1997;59;M;92228;30_34
1997;60;M;30051;30_34
1997;61;M;10280;30_34
1997;62;M;51894;30_34
1997;63;M;21058;30_34
1997;64;M;21086;30_34
1997;65;M;7558;30_34
1997;66;M;12639;30_34
1997;67;M;42024;30_34
1997;68;M;29158;30_34
1997;69;M;60266;30_34
1997;70;M;8069;30_34
1997;71;M;18921;30_34
1997;72;M;18971;30_34
1997;73;M;14233;30_34
1997;74;M;26829;30_34
1997;75;M;98242;30_34
1997;76;M;44835;30_34
1997;77;M;45757;30_34
1997;78;M;52175;30_34
1997;79;M;12295;30_34
1997;80;M;20019;30_34
1997;81;M;11357;30_34
1997;82;M;7306;30_34
1997;83;M;30445;30_34
1997;84;M;17890;30_34
1997;85;M;19052;30_34
1997;86;M;13125;30_34
1997;87;M;11495;30_34
1997;88;M;13965;30_34
1997;89;M;11272;30_34
1997;90;M;5320;30_34
1997;91;M;45919;30_34
1997;92;M;64297;30_34
1997;93;M;58222;30_34
1997;94;M;53446;30_34
1997;95;M;42140;30_34
1997;971;M;14865;30_34
1997;972;M;14586;30_34
1997;973;M;6149;30_34
1997;974;M;30551;30_34
1998;01;M;20107;30_34
1998;02;M;19215;30_34
1998;03;M;11439;30_34
1998;04;M;4825;30_34
1998;05;M;4500;30_34
1998;06;M;34348;30_34
1998;07;M;10225;30_34
1998;08;M;10852;30_34
1998;09;M;4575;30_34
1998;10;M;10758;30_34
1998;11;M;10337;30_34
1998;12;M;8951;30_34
1998;13;M;65036;30_34
1998;14;M;22150;30_34
1998;15;M;5214;30_34
1998;16;M;11684;30_34
1998;17;M;17833;30_34
1998;18;M;10760;30_34
1998;19;M;7690;30_34
1998;2A;M;4224;30_34
1998;2B;M;5183;30_34
1998;21;M;17882;30_34
1998;22;M;17301;30_34
1998;23;M;3982;30_34
1998;24;M;12370;30_34
1998;25;M;18503;30_34
1998;26;M;15823;30_34
1998;27;M;20409;30_34
1998;28;M;14959;30_34
1998;29;M;29547;30_34
1998;30;M;21435;30_34
1998;31;M;41161;30_34
1998;32;M;5608;30_34
1998;33;M;45014;30_34
1998;34;M;30059;30_34
1998;35;M;31469;30_34
1998;36;M;7737;30_34
1998;37;M;19205;30_34
1998;38;M;41729;30_34
1998;39;M;9154;30_34
1998;40;M;11581;30_34
1998;41;M;10995;30_34
1998;42;M;24628;30_34
1998;43;M;7507;30_34
1998;44;M;40025;30_34
1998;45;M;22423;30_34
1998;46;M;5041;30_34
1998;47;M;9974;30_34
1998;48;M;2579;30_34
1998;49;M;25367;30_34
1998;50;M;17469;30_34
1998;51;M;20915;30_34
1998;52;M;7113;30_34
1998;53;M;10277;30_34
1998;54;M;25289;30_34
1998;55;M;7042;30_34
1998;56;M;22340;30_34
1998;57;M;40125;30_34
1998;58;M;7254;30_34
1998;59;M;91951;30_34
1998;60;M;29830;30_34
1998;61;M;10246;30_34
1998;62;M;51259;30_34
1998;63;M;21023;30_34
1998;64;M;20939;30_34
1998;65;M;7522;30_34
1998;66;M;12555;30_34
1998;67;M;42145;30_34
1998;68;M;28863;30_34
1998;69;M;60289;30_34
1998;70;M;8066;30_34
1998;71;M;18570;30_34
1998;72;M;18859;30_34
1998;73;M;14222;30_34
1998;74;M;26867;30_34
1998;75;M;97186;30_34
1998;76;M;44555;30_34
1998;77;M;45818;30_34
1998;78;M;51882;30_34
1998;79;M;12088;30_34
1998;80;M;19978;30_34
1998;81;M;11383;30_34
1998;82;M;7160;30_34
1998;83;M;30329;30_34
1998;84;M;17915;30_34
1998;85;M;18970;30_34
1998;86;M;13263;30_34
1998;87;M;11553;30_34
1998;88;M;13754;30_34
1998;89;M;11313;30_34
1998;90;M;5392;30_34
1998;91;M;45993;30_34
1998;92;M;63734;30_34
1998;93;M;56844;30_34
1998;94;M;52538;30_34
1998;95;M;41572;30_34
1998;971;M;15049;30_34
1998;972;M;14814;30_34
1998;973;M;6286;30_34
1998;974;M;31016;30_34
1999;01;M;19975;30_34
1999;02;M;18743;30_34
1999;03;M;11194;30_34
1999;04;M;4737;30_34
1999;05;M;4385;30_34
1999;06;M;33805;30_34
1999;07;M;10066;30_34
1999;08;M;10591;30_34
1999;09;M;4472;30_34
1999;10;M;10557;30_34
1999;11;M;10137;30_34
1999;12;M;8778;30_34
1999;13;M;65036;30_34
1999;14;M;22147;30_34
1999;15;M;5093;30_34
1999;16;M;11374;30_34
1999;17;M;17730;30_34
1999;18;M;10602;30_34
1999;19;M;7569;30_34
1999;2A;M;4109;30_34
1999;2B;M;5049;30_34
1999;21;M;17759;30_34
1999;22;M;17198;30_34
1999;23;M;3867;30_34
1999;24;M;12040;30_34
1999;25;M;18463;30_34
1999;26;M;15640;30_34
1999;27;M;19998;30_34
1999;28;M;14633;30_34
1999;29;M;29316;30_34
1999;30;M;21271;30_34
1999;31;M;41485;30_34
1999;32;M;5450;30_34
1999;33;M;45450;30_34
1999;34;M;30138;30_34
1999;35;M;31916;30_34
1999;36;M;7658;30_34
1999;37;M;19172;30_34
1999;38;M;41815;30_34
1999;39;M;9083;30_34
1999;40;M;11349;30_34
1999;41;M;10804;30_34
1999;42;M;24467;30_34
1999;43;M;7491;30_34
1999;44;M;40145;30_34
1999;45;M;22257;30_34
1999;46;M;4925;30_34
1999;47;M;9646;30_34
1999;48;M;2544;30_34
1999;49;M;25211;30_34
1999;50;M;16842;30_34
1999;51;M;20845;30_34
1999;52;M;6804;30_34
1999;53;M;10203;30_34
1999;54;M;25162;30_34
1999;55;M;6855;30_34
1999;56;M;22034;30_34
1999;57;M;39173;30_34
1999;58;M;7055;30_34
1999;59;M;91203;30_34
1999;60;M;29322;30_34
1999;61;M;10047;30_34
1999;62;M;50297;30_34
1999;63;M;21085;30_34
1999;64;M;20769;30_34
1999;65;M;7327;30_34
1999;66;M;12322;30_34
1999;67;M;41996;30_34
1999;68;M;28496;30_34
1999;69;M;59944;30_34
1999;70;M;8002;30_34
1999;71;M;18260;30_34
1999;72;M;18683;30_34
1999;73;M;14112;30_34
1999;74;M;26507;30_34
1999;75;M;96075;30_34
1999;76;M;43869;30_34
1999;77;M;45589;30_34
1999;78;M;51092;30_34
1999;79;M;11866;30_34
1999;80;M;19940;30_34
1999;81;M;11190;30_34
1999;82;M;7022;30_34
1999;83;M;29575;30_34
1999;84;M;17669;30_34
1999;85;M;18635;30_34
1999;86;M;13199;30_34
1999;87;M;11463;30_34
1999;88;M;13485;30_34
1999;89;M;11299;30_34
1999;90;M;5412;30_34
1999;91;M;45223;30_34
1999;92;M;62883;30_34
1999;93;M;55202;30_34
1999;94;M;51159;30_34
1999;95;M;40827;30_34
1999;971;M;14741;30_34
1999;972;M;15046;30_34
1999;973;M;6427;30_34
1999;974;M;30806;30_34
2000;01;M;20065;30_34
2000;02;M;18510;30_34
2000;03;M;10940;30_34
2000;04;M;4630;30_34
2000;05;M;4315;30_34
2000;06;M;33274;30_34
2000;07;M;9912;30_34
2000;08;M;10414;30_34
2000;09;M;4346;30_34
2000;10;M;10361;30_34
2000;11;M;10078;30_34
2000;12;M;8626;30_34
2000;13;M;64352;30_34
2000;14;M;22070;30_34
2000;15;M;4973;30_34
2000;16;M;11307;30_34
2000;17;M;17696;30_34
2000;18;M;10424;30_34
2000;19;M;7437;30_34
2000;2A;M;4082;30_34
2000;2B;M;5046;30_34
2000;21;M;17646;30_34
2000;22;M;17154;30_34
2000;23;M;3797;30_34
2000;24;M;11804;30_34
2000;25;M;18415;30_34
2000;26;M;15397;30_34
2000;27;M;19992;30_34
2000;28;M;14628;30_34
2000;29;M;29066;30_34
2000;30;M;21223;30_34
2000;31;M;41304;30_34
2000;32;M;5431;30_34
2000;33;M;45525;30_34
2000;34;M;30036;30_34
2000;35;M;32014;30_34
2000;36;M;7589;30_34
2000;37;M;19002;30_34
2000;38;M;41738;30_34
2000;39;M;9079;30_34
2000;40;M;11295;30_34
2000;41;M;10810;30_34
2000;42;M;24324;30_34
2000;43;M;7448;30_34
2000;44;M;40393;30_34
2000;45;M;22312;30_34
2000;46;M;4883;30_34
2000;47;M;9412;30_34
2000;48;M;2533;30_34
2000;49;M;25197;30_34
2000;50;M;16487;30_34
2000;51;M;20676;30_34
2000;52;M;6762;30_34
2000;53;M;10198;30_34
2000;54;M;24943;30_34
2000;55;M;6802;30_34
2000;56;M;21776;30_34
2000;57;M;38372;30_34
2000;58;M;6817;30_34
2000;59;M;90481;30_34
2000;60;M;29046;30_34
2000;61;M;9924;30_34
2000;62;M;49688;30_34
2000;63;M;20912;30_34
2000;64;M;20430;30_34
2000;65;M;7110;30_34
2000;66;M;12274;30_34
2000;67;M;41578;30_34
2000;68;M;28200;30_34
2000;69;M;59732;30_34
2000;70;M;7980;30_34
2000;71;M;17948;30_34
2000;72;M;18578;30_34
2000;73;M;14006;30_34
2000;74;M;26476;30_34
2000;75;M;96419;30_34
2000;76;M;43444;30_34
2000;77;M;45443;30_34
2000;78;M;50734;30_34
2000;79;M;11747;30_34
2000;80;M;19865;30_34
2000;81;M;10994;30_34
2000;82;M;6974;30_34
2000;83;M;29410;30_34
2000;84;M;17413;30_34
2000;85;M;18612;30_34
2000;86;M;13057;30_34
2000;87;M;11400;30_34
2000;88;M;13258;30_34
2000;89;M;11280;30_34
2000;90;M;5426;30_34
2000;91;M;44570;30_34
2000;92;M;62902;30_34
2000;93;M;55081;30_34
2000;94;M;50705;30_34
2000;95;M;40281;30_34
2000;971;M;14260;30_34
2000;972;M;14544;30_34
2000;973;M;6479;30_34
2000;974;M;30381;30_34
2001;01;M;19935;30_34
2001;02;M;18313;30_34
2001;03;M;10851;30_34
2001;04;M;4594;30_34
2001;05;M;4267;30_34
2001;06;M;33027;30_34
2001;07;M;9928;30_34
2001;08;M;10219;30_34
2001;09;M;4297;30_34
2001;10;M;10287;30_34
2001;11;M;10072;30_34
2001;12;M;8550;30_34
2001;13;M;64344;30_34
2001;14;M;22097;30_34
2001;15;M;4863;30_34
2001;16;M;11129;30_34
2001;17;M;17708;30_34
2001;18;M;10439;30_34
2001;19;M;7445;30_34
2001;2A;M;4091;30_34
2001;2B;M;5144;30_34
2001;21;M;17658;30_34
2001;22;M;17274;30_34
2001;23;M;3775;30_34
2001;24;M;11636;30_34
2001;25;M;18318;30_34
2001;26;M;15338;30_34
2001;27;M;19988;30_34
2001;28;M;14527;30_34
2001;29;M;28955;30_34
2001;30;M;21208;30_34
2001;31;M;41428;30_34
2001;32;M;5371;30_34
2001;33;M;45835;30_34
2001;34;M;30124;30_34
2001;35;M;32366;30_34
2001;36;M;7591;30_34
2001;37;M;18978;30_34
2001;38;M;41549;30_34
2001;39;M;8993;30_34
2001;40;M;11307;30_34
2001;41;M;10920;30_34
2001;42;M;24223;30_34
2001;43;M;7371;30_34
2001;44;M;40834;30_34
2001;45;M;22271;30_34
2001;46;M;4788;30_34
2001;47;M;9404;30_34
2001;48;M;2572;30_34
2001;49;M;25292;30_34
2001;50;M;16197;30_34
2001;51;M;20581;30_34
2001;52;M;6578;30_34
2001;53;M;10260;30_34
2001;54;M;24750;30_34
2001;55;M;6677;30_34
2001;56;M;22033;30_34
2001;57;M;37884;30_34
2001;58;M;6715;30_34
2001;59;M;90065;30_34
2001;60;M;29058;30_34
2001;61;M;9814;30_34
2001;62;M;49529;30_34
2001;63;M;20728;30_34
2001;64;M;20417;30_34
2001;65;M;7059;30_34
2001;66;M;12218;30_34
2001;67;M;41286;30_34
2001;68;M;27961;30_34
2001;69;M;60117;30_34
2001;70;M;8047;30_34
2001;71;M;17783;30_34
2001;72;M;18527;30_34
2001;73;M;14014;30_34
2001;74;M;26513;30_34
2001;75;M;98376;30_34
2001;76;M;43219;30_34
2001;77;M;45480;30_34
2001;78;M;50458;30_34
2001;79;M;11651;30_34
2001;80;M;19793;30_34
2001;81;M;10920;30_34
2001;82;M;6981;30_34
2001;83;M;29160;30_34
2001;84;M;17468;30_34
2001;85;M;18620;30_34
2001;86;M;13025;30_34
2001;87;M;11448;30_34
2001;88;M;13081;30_34
2001;89;M;11261;30_34
2001;90;M;5423;30_34
2001;91;M;44210;30_34
2001;92;M;63449;30_34
2001;93;M;55053;30_34
2001;94;M;50910;30_34
2001;95;M;40049;30_34
2001;971;M;13857;30_34
2001;972;M;13998;30_34
2001;973;M;6641;30_34
2001;974;M;29466;30_34
2002;01;M;20011;30_34
2002;02;M;18131;30_34
2002;03;M;10828;30_34
2002;04;M;4533;30_34
2002;05;M;4227;30_34
2002;06;M;32850;30_34
2002;07;M;9885;30_34
2002;08;M;10230;30_34
2002;09;M;4311;30_34
2002;10;M;10213;30_34
2002;11;M;10089;30_34
2002;12;M;8413;30_34
2002;13;M;63998;30_34
2002;14;M;22193;30_34
2002;15;M;4769;30_34
2002;16;M;11038;30_34
2002;17;M;17836;30_34
2002;18;M;10326;30_34
2002;19;M;7379;30_34
2002;2A;M;4135;30_34
2002;2B;M;5105;30_34
2002;21;M;17758;30_34
2002;22;M;17337;30_34
2002;23;M;3697;30_34
2002;24;M;11539;30_34
2002;25;M;18278;30_34
2002;26;M;15263;30_34
2002;27;M;20033;30_34
2002;28;M;14539;30_34
2002;29;M;29124;30_34
2002;30;M;21162;30_34
2002;31;M;41731;30_34
2002;32;M;5344;30_34
2002;33;M;46441;30_34
2002;34;M;30540;30_34
2002;35;M;32774;30_34
2002;36;M;7619;30_34
2002;37;M;19086;30_34
2002;38;M;41945;30_34
2002;39;M;8923;30_34
2002;40;M;11300;30_34
2002;41;M;10795;30_34
2002;42;M;24170;30_34
2002;43;M;7379;30_34
2002;44;M;41481;30_34
2002;45;M;22349;30_34
2002;46;M;4903;30_34
2002;47;M;9419;30_34
2002;48;M;2620;30_34
2002;49;M;25355;30_34
2002;50;M;16111;30_34
2002;51;M;20517;30_34
2002;52;M;6433;30_34
2002;53;M;10247;30_34
2002;54;M;24865;30_34
2002;55;M;6681;30_34
2002;56;M;22203;30_34
2002;57;M;37644;30_34
2002;58;M;6617;30_34
2002;59;M;90404;30_34
2002;60;M;28986;30_34
2002;61;M;9602;30_34
2002;62;M;49659;30_34
2002;63;M;20745;30_34
2002;64;M;20358;30_34
2002;65;M;6940;30_34
2002;66;M;12285;30_34
2002;67;M;40953;30_34
2002;68;M;27857;30_34
2002;69;M;60794;30_34
2002;70;M;8097;30_34
2002;71;M;17536;30_34
2002;72;M;18681;30_34
2002;73;M;14117;30_34
2002;74;M;26550;30_34
2002;75;M;101920;30_34
2002;76;M;42992;30_34
2002;77;M;45667;30_34
2002;78;M;50803;30_34
2002;79;M;11645;30_34
2002;80;M;19806;30_34
2002;81;M;10876;30_34
2002;82;M;7030;30_34
2002;83;M;28934;30_34
2002;84;M;17413;30_34
2002;85;M;18737;30_34
2002;86;M;13022;30_34
2002;87;M;11455;30_34
2002;88;M;13011;30_34
2002;89;M;11210;30_34
2002;90;M;5360;30_34
2002;91;M;44237;30_34
2002;92;M;64825;30_34
2002;93;M;55694;30_34
2002;94;M;51180;30_34
2002;95;M;40100;30_34
2002;971;M;13627;30_34
2002;972;M;13710;30_34
2002;973;M;6864;30_34
2002;974;M;28612;30_34
2003;01;M;20317;30_34
2003;02;M;18127;30_34
2003;03;M;10733;30_34
2003;04;M;4535;30_34
2003;05;M;4149;30_34
2003;06;M;32986;30_34
2003;07;M;9843;30_34
2003;08;M;10177;30_34
2003;09;M;4324;30_34
2003;10;M;10125;30_34
2003;11;M;10154;30_34
2003;12;M;8374;30_34
2003;13;M;64299;30_34
2003;14;M;22426;30_34
2003;15;M;4664;30_34
2003;16;M;11051;30_34
2003;17;M;18034;30_34
2003;18;M;10321;30_34
2003;19;M;7397;30_34
2003;2A;M;4196;30_34
2003;2B;M;5137;30_34
2003;21;M;17817;30_34
2003;22;M;17408;30_34
2003;23;M;3611;30_34
2003;24;M;11610;30_34
2003;25;M;18379;30_34
2003;26;M;15156;30_34
2003;27;M;20315;30_34
2003;28;M;14714;30_34
2003;29;M;29383;30_34
2003;30;M;21146;30_34
2003;31;M;42677;30_34
2003;32;M;5363;30_34
2003;33;M;47379;30_34
2003;34;M;30877;30_34
2003;35;M;33359;30_34
2003;36;M;7541;30_34
2003;37;M;19212;30_34
2003;38;M;41948;30_34
2003;39;M;8746;30_34
2003;40;M;11366;30_34
2003;41;M;10756;30_34
2003;42;M;24354;30_34
2003;43;M;7293;30_34
2003;44;M;42384;30_34
2003;45;M;22611;30_34
2003;46;M;4900;30_34
2003;47;M;9532;30_34
2003;48;M;2668;30_34
2003;49;M;25463;30_34
2003;50;M;15974;30_34
2003;51;M;20666;30_34
2003;52;M;6443;30_34
2003;53;M;10382;30_34
2003;54;M;25115;30_34
2003;55;M;6683;30_34
2003;56;M;22473;30_34
2003;57;M;37566;30_34
2003;58;M;6600;30_34
2003;59;M;90741;30_34
2003;60;M;29157;30_34
2003;61;M;9521;30_34
2003;62;M;50062;30_34
2003;63;M;20944;30_34
2003;64;M;20531;30_34
2003;65;M;6979;30_34
2003;66;M;12405;30_34
2003;67;M;41041;30_34
2003;68;M;27832;30_34
2003;69;M;61196;30_34
2003;70;M;8198;30_34
2003;71;M;17480;30_34
2003;72;M;18888;30_34
2003;73;M;14337;30_34
2003;74;M;26953;30_34
2003;75;M;106440;30_34
2003;76;M;42936;30_34
2003;77;M;46256;30_34
2003;78;M;51717;30_34
2003;79;M;11749;30_34
2003;80;M;19806;30_34
2003;81;M;10858;30_34
2003;82;M;7102;30_34
2003;83;M;29184;30_34
2003;84;M;17368;30_34
2003;85;M;18894;30_34
