state,age,dt,norm_visits
NJ,35_44,9/8/2020,3298041.727
SC,18_24,9/2/2020,1339643.456
FL,45_54,7/7/2020,6836314.568
NY,35_44,7/18/2020,7130224.974
ND,25_34,2/20/2020,236984.6421
WI,45_54,5/19/2020,1676831.89
WI,65_plus,4/5/2020,1033158.391
PA,25_34,3/15/2020,3595640.969
NJ,25_34,8/26/2020,3102806.531
FL,45_54,10/4/2020,6965664.276
GA,18_24,4/6/2020,1802806.542
IL,45_54,3/30/2020,3319839.98
IL,45_54,4/14/2020,3360790.301
WI,35_44,9/26/2020,2143400.929
WI,35_44,10/30/2020,1963433.192
OH,55_64,8/7/2020,3629187.781
WI,45_54,10/12/2020,1891314.224
TN,25_34,5/21/2020,2088048.05
MA,25_34,8/31/2020,2484176.278
MA,25_34,10/29/2020,2357118.688
AZ,45_54,9/25/2020,2407946.092
TN,35_44,3/31/2020,1667179.911
OK,55_64,2/9/2020,987908.2207
AL,55_64,2/20/2020,1366154.115
VA,25_34,7/19/2020,2723634.109
MI,55_64,3/4/2020,2822246.752
AR,18_24,9/1/2020,764942.5636
AR,18_24,8/29/2020,778531.3735
OH,35_44,9/10/2020,4172292.781
PA,35_44,10/20/2020,4129332.684
TX,55_64,7/27/2020,5347373.26
OH,35_44,6/14/2020,3554438.023
TX,25_34,8/22/2020,10710186.81
KS,35_44,9/16/2020,957550.5464
KS,35_44,8/13/2020,991713.8739
NJ,25_34,4/24/2020,1941748.402
MD,18_24,3/18/2020,1184168.244
FL,18_24,8/4/2020,4477527.861
NC,35_44,7/5/2020,2905975.831
MI,45_54,4/6/2020,2375735.012
GA,65_plus,9/16/2020,2383668.326
GA,65_plus,6/15/2020,2309075.252
KY,45_54,6/5/2020,1634525.764
WI,25_34,5/30/2020,1834494.858
WI,25_34,4/22/2020,1263675.441
KY,55_64,6/8/2020,1133580.381
AL,35_44,9/26/2020,1765020.903
MN,45_54,7/6/2020,1625460.021
CO,35_44,5/27/2020,1620713.045
IL,35_44,10/7/2020,4636729.949
IL,35_44,7/13/2020,4076987.906
DE,45_54,6/17/2020,388927.2886
WI,35_44,8/1/2020,1915426.143
KS,18_24,4/17/2020,598371.7568
MI,65_plus,2/26/2020,2519917.566
DE,35_44,5/18/2020,284015.6875
MO,35_44,7/23/2020,1959445.844
CA,35_44,7/6/2020,12334342.99
GA,25_34,4/2/2020,3144086.402
AZ,45_54,7/4/2020,1921835.291
AZ,45_54,4/6/2020,1807982.949
OH,45_54,5/1/2020,3926108.133
MO,55_64,7/28/2020,1609206.859
AL,55_64,8/24/2020,1286394.772
NC,45_54,2/7/2020,3734109.683
NC,45_54,2/21/2020,3347388.572
MD,45_54,6/15/2020,1980121.017
IA,25_34,8/30/2020,1006755.758
MO,25_34,2/21/2020,2226367.6
MA,25_34,5/3/2020,1708383.177
MA,25_34,2/7/2020,2500744.894
NH,25_34,9/22/2020,407002.7653
NV,35_44,6/24/2020,1157172.099
AZ,35_44,6/16/2020,2167688.153
WI,35_44,6/18/2020,1725709.344
OR,25_34,6/27/2020,1412689.813
NY,35_44,8/15/2020,8103199.699
AR,35_44,10/27/2020,948911.2481
GA,45_54,7/18/2020,3677889.009
AZ,35_44,8/19/2020,2189722.009
WI,45_54,7/25/2020,2232981.507
VA,18_24,4/6/2020,1465564.496
GA,45_54,4/17/2020,3260678.286
PA,55_64,7/28/2020,3426494.068
MN,18_24,9/28/2020,1216159.463
IN,55_64,9/6/2020,1720671.23
LA,25_34,10/23/2020,1876649.96
KS,45_54,9/11/2020,1126941.645
KY,35_44,10/14/2020,1590835.843
CA,45_54,6/20/2020,13062968.89
SC,55_64,3/23/2020,1148632.472
MS,18_24,8/27/2020,876387.2589
MS,18_24,9/15/2020,862331.7987
SC,35_44,7/12/2020,1576804.8
VT,35_44,10/15/2020,221522.7306
MI,35_44,6/19/2020,3455062.903
NV,45_54,5/29/2020,890281.5092
AZ,55_64,7/6/2020,1483016.656
IN,18_24,10/19/2020,1579776.102
UT,45_54,8/29/2020,944927.1447
IA,25_34,3/6/2020,1025077.817
IA,25_34,9/3/2020,1066744.235
MO,18_24,4/29/2020,1139140.473
NC,65_plus,10/28/2020,2943039.428
VA,35_44,2/7/2020,3066768.225
DC,35_44,3/13/2020,386785.6445
MA,65_plus,10/30/2020,1704533.512
MA,65_plus,5/20/2020,1678627.974
MA,65_plus,10/20/2020,1921259.629
MA,65_plus,8/14/2020,2075996.456
PA,45_54,7/11/2020,4761152.588
KY,35_44,7/14/2020,1498350.755
GA,35_44,9/21/2020,3934573.607
NJ,65_plus,2/10/2020,2425863.838
NY,65_plus,2/29/2020,6282985.498
DC,45_54,3/9/2020,348359.0154
DC,45_54,2/18/2020,342041.7463
AL,18_24,8/10/2020,1317603.357
AR,45_54,6/13/2020,1109089.044
NV,25_34,9/20/2020,1482158.064
AZ,55_64,7/30/2020,1571563.807
FL,25_34,4/22/2020,5081876.632
IN,18_24,5/29/2020,1551831.872
VA,35_44,10/16/2020,3226894.614
IA,25_34,5/22/2020,952500.9589
NM,45_54,8/2/2020,587454.4788
SC,55_64,3/6/2020,1758714.702
ND,55_64,3/5/2020,177436.0202
IN,65_plus,10/30/2020,2046722.396
TN,65_plus,8/1/2020,1853384.646
TX,18_24,7/15/2020,6063635.228
DC,45_54,8/20/2020,224293.6416
MN,65_plus,2/14/2020,1496312.925
NV,25_34,4/14/2020,777435.7575
OR,55_64,3/10/2020,1233122.215
OR,55_64,2/12/2020,1242919.112
OR,55_64,2/20/2020,1270165.637
WA,55_64,8/30/2020,1860099.497
KS,55_64,10/27/2020,738275.5773
WA,55_64,2/18/2020,1968014.596
NC,25_34,4/24/2020,2828809.919
MS,25_34,9/21/2020,1044051.614
MS,25_34,9/11/2020,1213195.951
MN,65_plus,5/26/2020,1145787.328
WV,18_24,6/26/2020,429971.1116
OK,35_44,5/23/2020,1275986.936
CO,55_64,2/29/2020,1737656.061
NE,35_44,10/13/2020,625789.643
NE,35_44,10/9/2020,687454.8543
WY,65_plus,6/19/2020,229580.5444
NV,35_44,4/8/2020,818591.8294
AL,45_54,5/28/2020,1655338.282
MN,45_54,7/7/2020,1684665.373
UT,35_44,2/1/2020,691739.6268
CT,25_34,10/4/2020,1103046.641
WA,65_plus,3/15/2020,1561871.284
WA,65_plus,2/27/2020,1973159.063
WA,65_plus,6/5/2020,1562856.475
WA,65_plus,2/24/2020,1777439.159
MN,25_34,7/7/2020,1617070.109
AR,25_34,8/27/2020,998597.6629
AR,25_34,8/8/2020,1149773.28
DE,55_64,10/14/2020,322794.9277
SC,55_64,2/14/2020,1771199.245
WV,25_34,6/26/2020,553842.4769
WV,35_44,9/9/2020,573523.0286
VA,55_64,9/1/2020,2312678.889
WY,55_64,7/1/2020,240407.3565
WY,55_64,5/20/2020,170904.3599
OK,25_34,7/30/2020,1391950.277
CO,25_34,6/12/2020,1900008.974
CO,25_34,5/26/2020,1627123.024
CT,18_24,8/2/2020,783501.3971
VA,65_plus,10/20/2020,2266607.459
TX,18_24,3/17/2020,6359993.369
MN,55_64,7/15/2020,1300661.046
AL,18_24,9/7/2020,1140001.731
ME,45_54,10/23/2020,604421.1255
ME,45_54,9/25/2020,700746.4448
AZ,18_24,3/24/2020,1244148.453
NJ,55_64,5/27/2020,1975370.582
MI,65_plus,6/11/2020,2717399.781
WA,65_plus,9/25/2020,1832474.984
NE,45_54,3/27/2020,573584.7523
MA,18_24,9/12/2020,1970440.932
DE,65_plus,8/26/2020,340416.8469
ME,45_54,5/16/2020,490385.4765
IA,45_54,4/1/2020,857056.266
IA,45_54,6/19/2020,1092796.155
CT,35_44,4/11/2020,976969.9916
LA,65_plus,2/29/2020,1667752.315
CA,65_plus,4/20/2020,7532433.178
VA,18_24,9/13/2020,2195313.684
MD,18_24,5/18/2020,1081536.331
KS,65_plus,7/24/2020,781057.1432
PA,65_plus,2/1/2020,3894566.683
LA,55_64,7/23/2020,1294705.997
NV,65_plus,9/3/2020,995882.5117
WA,55_64,10/29/2020,1877497.228
NH,65_plus,7/5/2020,382156.012
RI,45_54,10/21/2020,392212.5901
OK,25_34,6/21/2020,1261703.708
GA,18_24,6/14/2020,2195535.984
GA,18_24,6/26/2020,2726636.911
CT,55_64,7/9/2020,926627.1518
MS,45_54,6/25/2020,1034588.487
MO,65_plus,7/29/2020,1709295.661
MO,65_plus,5/23/2020,1686347.456
IL,18_24,3/27/2020,2294339.142
WA,55_64,4/10/2020,1488301.1
AZ,65_plus,7/17/2020,1760563.385
OR,45_54,5/26/2020,1157623
ID,35_44,6/16/2020,447389.7624
SC,18_24,9/13/2020,1215165.413
CO,18_24,8/31/2020,1335724.442
IA,18_24,6/25/2020,824278.6468
MT,65_plus,10/21/2020,345333.9287
NM,55_64,9/21/2020,593224.5345
NH,65_plus,8/6/2020,480924.2421
NH,65_plus,9/22/2020,468112.9533
AZ,25_34,7/11/2020,2331613.811
MN,65_plus,9/11/2020,1670266.24
WV,25_34,7/30/2020,515004.6446
OR,55_64,2/25/2020,1244690.098
SD,18_24,5/16/2020,210729.0859
IN,65_plus,4/5/2020,1134164.28
ND,35_44,9/19/2020,220767.1215
NM,55_64,6/30/2020,549664.6893
CT,18_24,3/14/2020,881847.5568
MD,18_24,5/29/2020,1242473.203
MA,65_plus,5/19/2020,1610556.804
UT,55_64,10/10/2020,723807.3884
RI,18_24,7/16/2020,290042.4136
IA,65_plus,3/13/2020,974768.6431
VT,25_34,10/6/2020,205741.3118
WV,35_44,7/14/2020,540608.2448
AL,65_plus,7/1/2020,1333692.493
ID,45_54,4/25/2020,452387.7429
KS,25_34,4/12/2020,538608.5382
DC,18_24,6/6/2020,154578.3941
ND,45_54,6/11/2020,255006.7441
NM,65_plus,7/10/2020,512900.9163
NM,65_plus,7/25/2020,500266.4985
OK,65_plus,7/21/2020,1111457.296
AK,35_44,8/3/2020,246097.5021
AK,35_44,4/3/2020,162587.8676
OK,18_24,4/20/2020,853243.574
ME,65_plus,5/9/2020,324671.9125
OR,18_24,3/28/2020,630084.906
SD,25_34,5/16/2020,264697.9663
ID,18_24,8/15/2020,468510.6647
NE,65_plus,7/8/2020,503844.4138
NM,25_34,7/7/2020,623948.8961
NM,25_34,8/7/2020,736271.8963
AL,65_plus,10/17/2020,1509763.282
MT,65_plus,7/21/2020,454408.5349
MT,65_plus,10/12/2020,357257.4911
NV,55_64,3/21/2020,626388.0664
MA,18_24,3/19/2020,1197983.401
RI,45_54,3/21/2020,360850.8808
AR,65_plus,6/2/2020,901989.9329
IL,35_44,8/14/2020,5070467.875
FL,55_64,8/16/2020,5282908.976
KS,35_44,9/3/2020,1008681.291
AL,35_44,10/9/2020,1796961.786
NC,35_44,7/28/2020,3316630.541
CO,18_24,5/8/2020,1003590.956
KS,25_34,6/30/2020,930347.6332
FL,55_64,2/7/2020,7446532.748
AL,45_54,7/24/2020,1799405.041
KS,45_54,6/23/2020,980359.6682
AL,55_64,9/1/2020,1382255.093
CA,45_54,7/5/2020,10449321.96
MS,18_24,4/20/2020,688571.8952
SC,18_24,2/6/2020,1170299.554
WI,25_34,7/9/2020,1628742.156
TN,45_54,7/18/2020,2503072.37
LA,25_34,10/7/2020,1843669.487
GA,25_34,10/13/2020,3884114.421
AZ,55_64,2/15/2020,2236243.408
CA,18_24,9/17/2020,9334844.546
WA,45_54,2/5/2020,2378659.207
NH,45_54,3/4/2020,519377.0089
NM,45_54,8/29/2020,705976.8177
FL,25_34,7/30/2020,6658576.018
SC,55_64,5/2/2020,1418344.101
ND,55_64,7/4/2020,165159.6499
TX,18_24,6/16/2020,6386402.356
CT,35_44,7/10/2020,1167119.864
CT,25_34,8/27/2020,1056681.95
CT,25_34,10/20/2020,1037127.079
WA,65_plus,4/22/2020,1375044.593
CA,55_64,7/14/2020,8485269.163
NV,25_34,8/22/2020,1442016.073
MN,55_64,10/14/2020,1385153.245
ME,45_54,9/13/2020,565830.3638
IL,18_24,10/15/2020,3298359.426
ND,55_64,7/19/2020,177543.7756
MD,18_24,5/17/2020,1060308.94
CT,65_plus,3/12/2020,1078284.571
OR,55_64,6/8/2020,1107294.344
MN,18_24,3/29/2020,597400.5953
RI,55_64,9/25/2020,336286.9562
LA,25_34,8/3/2020,1634917.401
NH,65_plus,7/19/2020,418989.5547
CT,65_plus,8/16/2020,848496.5593
NV,65_plus,3/7/2020,1328676.364
OR,35_44,2/16/2020,1386463.749
OK,35_44,6/8/2020,1234734.642
SC,35_44,4/7/2020,1334899.685
OK,65_plus,6/13/2020,1221889.831
KY,25_34,4/4/2020,1254234.14
CO,65_plus,7/30/2020,1235988.466
IN,65_plus,3/8/2020,1821595.38
IN,65_plus,5/16/2020,1671720.677
IN,65_plus,2/16/2020,1736765.911
CO,18_24,3/2/2020,1333836.664
CO,18_24,8/2/2020,1262637.273
SC,65_plus,2/2/2020,1461250.362
ME,25_34,8/28/2020,475111.9971
OK,55_64,4/3/2020,805449.5275
PA,65_plus,5/5/2020,3355779.688
TN,18_24,6/25/2020,1628878.646
MS,65_plus,7/23/2020,857131.605
CO,55_64,3/30/2020,959452.532
AL,25_34,4/12/2020,862201.9987
SD,55_64,6/18/2020,260284.6956
ME,55_64,8/10/2020,574959.6612
MO,65_plus,3/21/2020,1551252.612
UT,18_24,6/27/2020,960305.623
AK,45_54,5/31/2020,268484.0302
GA,18_24,9/5/2020,2973521.862
NC,18_24,9/15/2020,2538716.053
UT,25_34,6/15/2020,1045232.409
OK,65_plus,8/27/2020,1194637.644
NM,65_plus,4/10/2020,485032.7068
WY,55_64,6/23/2020,238409.727
ND,18_24,3/24/2020,141837.5232
ID,35_44,4/16/2020,403648.8677
AR,65_plus,2/8/2020,1019609.004
NV,65_plus,4/2/2020,588863.1908
KY,18_24,4/29/2020,868164.2112
ME,18_24,9/30/2020,291086.0919
HI,45_54,2/20/2020,829192.1565
IA,18_24,4/15/2020,561481.5278
ID,35_44,4/18/2020,411573.2987
UT,65_plus,9/14/2020,728384.5255
CT,18_24,5/12/2020,668493.4827
MT,45_54,3/22/2020,258815.2234
WV,65_plus,8/6/2020,633342.3051
RI,45_54,3/28/2020,286849.4904
NV,18_24,7/29/2020,624909.0749
ID,25_34,10/29/2020,545901.4822
DE,25_34,4/2/2020,273629.7378
DE,25_34,4/10/2020,251540.0882
DC,25_34,5/24/2020,257957.1905
HI,55_64,3/11/2020,758196.4649
DC,55_64,9/28/2020,134932.2472
HI,25_34,9/1/2020,644634.3995
DC,45_54,6/12/2020,185916.4483
VT,25_34,9/12/2020,223595.4591
HI,65_plus,7/3/2020,501699.1471
DE,65_plus,3/11/2020,332345.7121
VT,65_plus,10/30/2020,217719.2655
OK,65_plus,7/8/2020,1109312.641
AK,45_54,9/26/2020,306641.5265
RI,65_plus,10/3/2020,371270.8153
DE,25_34,3/23/2020,254735.5182
VT,25_34,8/9/2020,184199.836
AK,55_64,7/13/2020,206913.8471
RI,25_34,5/6/2020,264754.9485
MT,18_24,4/5/2020,167965.2066
VT,18_24,3/24/2020,143219.1318
ND,65_plus,4/27/2020,191598.3444
DC,18_24,5/13/2020,156888.0533
DE,65_plus,3/15/2020,313803.4159
VT,25_34,9/3/2020,218556.0678
AK,35_44,4/13/2020,149060.6107
RI,18_24,9/6/2020,358842.6862
DE,18_24,4/26/2020,116216.4989
DC,65_plus,10/23/2020,166049.6941
AZ,65_plus,10/13/2020,2022094.005
FL,35_44,8/16/2020,6697465.4
MI,45_54,5/19/2020,2983128.794
GA,25_34,8/24/2020,3615769.083
GA,25_34,9/6/2020,3781932.588
VA,45_54,6/11/2020,2868909.046
PA,55_64,5/4/2020,2995491.067
VA,25_34,5/14/2020,2565536.149
VA,25_34,3/14/2020,3324981.646
VA,25_34,8/30/2020,3184347.642
VA,25_34,4/8/2020,2216436.072
MS,35_44,10/27/2020,1013056.572
MS,35_44,3/1/2020,1036108.457
TN,55_64,9/27/2020,1867874.561
GA,55_64,10/24/2020,2882443.053
IL,25_34,6/24/2020,4247485.799
IL,25_34,3/16/2020,4034527.862
MI,65_plus,8/22/2020,3168048.005
NC,35_44,7/10/2020,3568395.923
NC,35_44,7/2/2020,3624393.173
MN,35_44,6/11/2020,1614665.644
TN,35_44,3/27/2020,2113427.73
MI,25_34,4/24/2020,2123112.251
AR,55_64,7/7/2020,752226.8872
AR,55_64,7/25/2020,834640.0725
AR,55_64,9/1/2020,837840.7753
NC,25_34,8/7/2020,3683429.879
NC,25_34,7/11/2020,3398847.992
SD,55_64,8/27/2020,334049.9843
IA,55_64,3/19/2020,606711.8518
OH,45_54,3/15/2020,3739600.003
AL,45_54,2/5/2020,1644659.889
OK,45_54,9/10/2020,1394862.511
NY,45_54,6/2/2020,6327060.343
SC,35_44,3/17/2020,1636779.202
FL,65_plus,3/12/2020,9338321.238
FL,65_plus,3/15/2020,8231853.664
FL,18_24,5/26/2020,3743467.839
IL,65_plus,6/11/2020,3037643.34
WI,65_plus,8/14/2020,1839828.841
TX,35_44,7/6/2020,7987714.902
TX,35_44,3/15/2020,8870541.296
TN,55_64,5/12/2020,1684537.674
MD,25_34,8/8/2020,2360302.274
TX,25_34,2/14/2020,12345741.63
GA,55_64,9/15/2020,2654695.973
PA,35_44,7/14/2020,3977145.994
PA,35_44,2/9/2020,4224787.023
LA,45_54,9/22/2020,1727130.406
UT,18_24,9/5/2020,1060798.618
AR,35_44,2/28/2020,1120122.068
ND,25_34,7/15/2020,221188.8945
IN,55_64,2/15/2020,1966540.287
MS,45_54,5/22/2020,1089969.813
TN,35_44,8/26/2020,2365137.799
TX,25_34,2/25/2020,10628340.71
CA,35_44,8/20/2020,13256367.3
MI,45_54,2/19/2020,3618568.804
WI,45_54,7/7/2020,1857916.432
WI,65_plus,5/27/2020,1394076.343
PA,25_34,7/30/2020,3864412.728
PA,25_34,9/8/2020,4038085.785
DE,25_34,3/8/2020,385197.6985
PA,25_34,5/28/2020,3207175.271
IL,45_54,4/10/2020,3697318.187
NJ,25_34,8/6/2020,3203941.111
WI,45_54,10/7/2020,2093569.918
TN,25_34,4/27/2020,1955943.377
KY,45_54,8/3/2020,1545041.474
TN,35_44,7/21/2020,2248734.019
FL,55_64,5/12/2020,5049029.978
MI,55_64,10/5/2020,2953796.167
MI,55_64,5/4/2020,2221170.336
NY,65_plus,6/13/2020,5281476.294
PA,35_44,10/13/2020,4183297.264
NY,55_64,7/23/2020,5302508.811
ID,25_34,7/16/2020,562646.6167
CA,18_24,2/15/2020,13097288.06
MN,45_54,6/2/2020,1593944.826
CT,45_54,6/22/2020,1185423.051
NM,25_34,2/12/2020,685598.9272
NM,25_34,5/1/2020,621957.2259
FL,55_64,5/5/2020,4846039.167
CO,45_54,7/26/2020,1813092.201
MA,35_44,9/26/2020,2789527.655
MD,18_24,4/16/2020,1172901.68
GA,55_64,2/20/2020,2641596.627
IL,35_44,10/13/2020,4537235.907
TX,25_34,5/4/2020,8412665.285
TX,25_34,3/17/2020,9251743.41
GA,65_plus,6/18/2020,2274948.856
NC,35_44,7/23/2020,3253446.689
IN,45_54,4/11/2020,1896498.489
OK,35_44,7/2/2020,1292779.012
WI,25_34,5/21/2020,1560334.85
AZ,45_54,5/22/2020,2271763.371
MO,45_54,8/16/2020,2202310.064
NY,45_54,3/20/2020,6796883.407
NY,35_44,8/28/2020,8168203.182
IL,35_44,6/12/2020,4375538.75
KS,18_24,8/29/2020,865951.2338
AR,45_54,9/25/2020,1205797.021
AR,45_54,7/21/2020,934005.4143
MI,65_plus,2/8/2020,2940541.573
MO,35_44,3/21/2020,1738980.466
MO,35_44,2/13/2020,1868455.697
CT,35_44,2/11/2020,1193888.654
PA,35_44,7/16/2020,3886611.724
FL,18_24,3/20/2020,4376980.459
MO,35_44,8/3/2020,1959603.146
TN,45_54,3/11/2020,2463381.264
CO,65_plus,7/5/2020,1040800.271
CA,65_plus,6/25/2020,8764321.929
TN,25_34,10/3/2020,2915999.099
OH,45_54,2/3/2020,4002583.128
OH,45_54,6/11/2020,4209971.353
MT,45_54,3/2/2020,334254.6714
MS,55_64,2/2/2020,839355.2241
MO,25_34,10/1/2020,2261678.624
NH,25_34,5/3/2020,381622.0117
GA,45_54,10/11/2020,3279654.529
NV,35_44,4/24/2020,874815.1016
IA,65_plus,8/23/2020,890351.8529
MN,45_54,2/8/2020,1971779.651
PA,55_64,8/31/2020,3739725.668
KS,35_44,7/14/2020,830513.175
OR,25_34,8/17/2020,1402790.409
WA,25_34,10/4/2020,2462898.91
OR,25_34,5/27/2020,1259315.282
MI,35_44,3/22/2020,2173812.957
DE,65_plus,7/29/2020,293520.2277
DE,65_plus,3/2/2020,304968.3698
DE,65_plus,2/19/2020,310131.87
MA,65_plus,6/28/2020,1600241.257
AL,35_44,5/7/2020,1569188.55
TN,65_plus,9/10/2020,2044260.862
VA,35_44,4/29/2020,2459165.625
IA,25_34,3/4/2020,968191.0227
WI,18_24,10/8/2020,1377378.611
WI,18_24,10/12/2020,1310423.38
MD,25_34,3/26/2020,1586840.852
MI,25_34,2/28/2020,3209605.183
NH,45_54,8/7/2020,705254.0276
WV,45_54,9/10/2020,710452.9079
KS,45_54,8/9/2020,916745.3248
KS,45_54,7/20/2020,896080.4859
WY,45_54,10/21/2020,247664.7271
CA,18_24,7/11/2020,9350128.918
WV,45_54,4/3/2020,591100.5534
NV,55_64,8/2/2020,861879.5312
MS,18_24,9/28/2020,883020.5534
FL,25_34,2/11/2020,7940299.86
IN,35_44,2/8/2020,2329605.594
MO,25_34,9/20/2020,2009601.916
TN,45_54,6/24/2020,2418900.292
IA,25_34,10/3/2020,1181493.418
VA,35_44,2/8/2020,3325738.441
VA,35_44,5/25/2020,2321246.401
MA,65_plus,4/22/2020,1351657.965
MA,65_plus,8/12/2020,1919590.07
NY,35_44,8/2/2020,6200236.748
KY,35_44,7/18/2020,1465662.68
MA,45_54,3/16/2020,2296732.368
AR,35_44,6/17/2020,929566.8249
NY,65_plus,4/7/2020,4258302.994
NY,35_44,7/19/2020,6243732.801
WY,45_54,3/17/2020,201825.723
WY,45_54,5/29/2020,238166.5179
MI,45_54,7/2/2020,3917172.65
NC,45_54,4/10/2020,2943396.12
NH,25_34,6/21/2020,382802.4563
SC,45_54,8/2/2020,1547168.427
NE,25_34,8/14/2020,762257.2088
NM,65_plus,3/8/2020,583932.6044
WI,35_44,4/22/2020,1338051.691
GA,45_54,2/12/2020,3976484.823
IN,18_24,5/16/2020,1588683.163
WA,18_24,5/8/2020,1391882.466
NH,45_54,5/4/2020,449476.7061
NH,45_54,2/21/2020,615477.7229
NM,45_54,10/1/2020,742903.4802
NC,25_34,5/3/2020,2649921.192
TX,65_plus,6/19/2020,5818942.801
MD,55_64,5/27/2020,1383305.557
IN,65_plus,10/12/2020,1729410.995
WI,45_54,7/21/2020,1831307.583
TN,65_plus,5/20/2020,1692102.258
MI,18_24,3/23/2020,1732372.975
LA,25_34,3/23/2020,1294559.129
PA,65_plus,6/26/2020,3878959.659
NJ,55_64,8/20/2020,2550607.467
WA,35_44,4/27/2020,1838932.816
WY,18_24,9/19/2020,167113.3688
WY,18_24,9/12/2020,182907.5674
PA,65_plus,6/20/2020,3730121.246
KS,55_64,10/26/2020,715034.0479
KS,55_64,6/9/2020,638651.5044
WI,45_54,6/21/2020,1942104.873
WY,45_54,2/24/2020,182225.8495
NE,35_44,6/21/2020,540783.5859
WY,65_plus,2/26/2020,190859.2348
WY,65_plus,3/21/2020,132189.197
WV,45_54,10/23/2020,752403.9717
NE,65_plus,8/12/2020,583955.4101
NC,18_24,3/18/2020,2206512.21
WA,65_plus,6/1/2020,1568677.7
AL,25_34,7/10/2020,1761494.325
SD,65_plus,7/18/2020,328895.4361
CA,55_64,4/22/2020,7315358.711
NH,65_plus,9/2/2020,455708.3616
MN,55_64,9/19/2020,1525986.527
DC,45_54,6/19/2020,193428.4358
DC,45_54,6/22/2020,165161.6415
VA,55_64,6/28/2020,1936774.542
WA,25_34,4/22/2020,1813323.911
NE,55_64,2/4/2020,450997.6772
NM,55_64,9/23/2020,615251.5222
AZ,25_34,7/25/2020,2467729.21
AZ,18_24,8/3/2020,1250967.011
NJ,55_64,5/14/2020,1902077.356
WA,65_plus,9/14/2020,1828668.502
MS,65_plus,9/16/2020,869877.921
ME,45_54,6/23/2020,472247.2878
CO,55_64,9/26/2020,1708621.489
CO,55_64,8/29/2020,1586844.634
OR,45_54,5/19/2020,1102204.805
LA,65_plus,6/24/2020,1159714.774
IN,65_plus,9/7/2020,1591452.22
CT,65_plus,8/19/2020,1032802.183
CT,65_plus,10/3/2020,1147395.128
CT,65_plus,8/26/2020,1035708.785
KS,65_plus,9/3/2020,937144.3643
MN,25_34,6/1/2020,1486615.377
MN,25_34,4/30/2020,1452361.461
MN,25_34,6/2/2020,1501386.218
MN,18_24,2/13/2020,1206309.332
TX,65_plus,10/19/2020,5892460.201
KY,65_plus,3/5/2020,1337396.16
ND,65_plus,5/4/2020,195203.297
NM,55_64,8/10/2020,540812.9466
NE,18_24,10/4/2020,559287.1501
NE,18_24,8/30/2020,540804.7386
TN,18_24,8/24/2020,1738925.034
MT,35_44,9/28/2020,310111.9003
CT,65_plus,9/9/2020,1120672.77
RI,45_54,9/18/2020,447057.2537
GA,18_24,6/4/2020,2361041.749
NE,45_54,4/5/2020,464159.6477
DC,25_34,3/18/2020,324575.2405
SD,45_54,2/22/2020,329488.7827
RI,25_34,8/6/2020,367593.3829
HI,35_44,7/15/2020,559713.3135
NM,45_54,4/18/2020,532925.9974
OR,25_34,3/24/2020,917650.4567
KS,65_plus,4/26/2020,556609.8722
KS,65_plus,4/2/2020,624822.3461
WI,18_24,4/28/2020,936409.2314
AZ,25_34,8/1/2020,2535268.771
NM,35_44,10/5/2020,574137.3202
MS,25_34,4/6/2020,811559.257
MS,25_34,4/19/2020,616861.0694
MS,25_34,3/26/2020,873727.0101
IN,65_plus,4/25/2020,1429522.254
HI,35_44,2/5/2020,784773.3141
MS,25_34,2/17/2020,1086573.691
MS,45_54,5/3/2020,852238.0023
SC,65_plus,5/11/2020,1370726.412
IA,35_44,4/23/2020,804211.6978
IN,65_plus,4/1/2020,1265437.667
NV,65_plus,9/15/2020,1017105.357
LA,35_44,2/25/2020,1819601.654
MO,18_24,3/14/2020,1547523.355
WA,18_24,8/4/2020,1691792.14
CO,55_64,6/15/2020,1354986.733
WV,25_34,9/2/2020,574684.4778
MO,65_plus,2/4/2020,1752093.396
NM,35_44,7/16/2020,577818.0811
KY,65_plus,9/15/2020,1345459.595
KY,65_plus,9/21/2020,1316890.047
ME,55_64,4/13/2020,302527.6701
WV,35_44,8/7/2020,654613.9869
RI,45_54,8/25/2020,425677.9361
HI,35_44,3/13/2020,836885.8288
VT,45_54,2/19/2020,271217.8657
WA,65_plus,7/8/2020,1682374.001
SD,65_plus,8/11/2020,432108.155
WA,18_24,3/1/2020,1797385.435
AK,35_44,9/15/2020,264846.6858
UT,25_34,8/5/2020,1224978.523
ID,45_54,5/31/2020,479627.0975
ID,45_54,6/19/2020,596251.2059
NV,18_24,8/31/2020,644276.0056
WA,65_plus,6/12/2020,1630330.306
NH,55_64,6/13/2020,507359.1752
NM,55_64,2/2/2020,558413.3021
ME,25_34,4/25/2020,322153.2758
MD,65_plus,6/5/2020,1508636.142
ID,55_64,10/21/2020,472639.9152
SD,25_34,10/24/2020,290287.9324
ND,25_34,3/20/2020,185606.9254
MS,18_24,3/2/2020,969743.8655
HI,45_54,3/5/2020,875959.5726
HI,45_54,9/14/2020,463067.0152
HI,45_54,7/4/2020,516970.2398
CT,18_24,9/13/2020,886703.9028
HI,55_64,8/16/2020,419832.7909
NH,55_64,5/21/2020,430629.2893
NH,55_64,6/24/2020,395487.6736
OK,18_24,4/17/2020,868547.0637
MS,65_plus,4/7/2020,663789.2885
WV,55_64,5/28/2020,561583.8231
