date,state,categoryName,visitIndex,visitIndexOver65,visitIndexUnder65,rank
2020-03-01,Kansas,Grocery,97.0,94.0,97.0,3
2020-03-01,Kansas,Big Box Stores,102.0,101.0,102.0,4
2020-03-01,Kansas,Fast Food Restaurants,110.0,116.0,110.0,5
2020-03-01,Kansas,Outdoors & Recreation,123.0,112.0,123.0,6
2020-03-01,Kansas,Gas Stations,108.0,115.0,108.0,7
2020-03-01,Kansas,Nightlife Spots,105.0,99.0,105.0,8
2020-03-01,Kansas,Arts & Entertainment,111.0,109.0,111.0,9
2020-03-01,Kansas,School,103.0,92.0,103.0,10
2020-03-01,Kansas,Convenience Store,104.0,98.0,105.0,11
2020-03-01,Kansas,Professional & Other Places,112.0,94.0,113.0,12
2020-03-01,Kansas,Hardware Stores,126.0,126.0,126.0,13
2020-03-01,Kansas,Medical,113.0,104.0,114.0,14
2020-03-01,Kansas,Colleges & Universities,113.0,125.0,113.0,15
2020-03-01,Kansas,Hotel,110.0,109.0,110.0,16
2020-03-01,Kansas,Sports,134.0,135.0,134.0,17
2020-03-01,Kansas,Residences,102.0,102.0,102.0,18
2020-03-01,Kansas,Discount Stores,104.0,108.0,104.0,19
2020-03-01,Kansas,Drug Store,94.0,106.0,94.0,20
2020-03-01,Kansas,Fitness Center,93.0,119.0,92.0,21
2020-03-01,Kansas,Alcohol,98.0,130.0,97.0,22
2020-03-01,Kansas,Travel & Transport,108.0,135.0,107.0,23
2020-03-01,Kansas,Government,114.0,140.0,113.0,24
2020-03-01,Kansas,Office,125.0,141.0,124.0,25
2020-03-01,Kansas,Banks,106.0,126.0,106.0,26
2020-03-01,Kansas,Airport,100.0,"",101.0,27
2020-03-01,Kentucky,Food,113.0,107.0,113.0,1
2020-03-01,Kentucky,Shops & Services,117.0,105.0,117.0,2
2020-03-01,Kentucky,Gas Stations,113.0,118.0,113.0,3
2020-03-01,Kentucky,Fast Food Restaurants,120.0,116.0,120.0,4
2020-03-01,Kentucky,Grocery,100.0,100.0,100.0,5
2020-03-01,Kentucky,Big Box Stores,110.0,105.0,111.0,6
2020-03-01,Kentucky,Outdoors & Recreation,125.0,119.0,125.0,7
2020-03-01,Kentucky,Arts & Entertainment,119.0,109.0,119.0,8
2020-03-01,Kentucky,Nightlife Spots,107.0,98.0,108.0,9
2020-03-01,Kentucky,Professional & Other Places,113.0,104.0,113.0,10
2020-03-01,Kentucky,School,112.0,112.0,112.0,11
2020-03-01,Kentucky,Discount Stores,110.0,102.0,110.0,12
2020-03-01,Kentucky,Hotel,125.0,112.0,125.0,13
2020-03-01,Kentucky,Medical,105.0,103.0,105.0,14
2020-03-01,Kentucky,Hardware Stores,125.0,116.0,126.0,15
2020-03-01,Kentucky,Colleges & Universities,127.0,144.0,127.0,16
2020-03-01,Kentucky,Convenience Store,113.0,104.0,113.0,17
2020-03-01,Kentucky,Airport,98.0,84.0,98.0,18
2020-03-01,Kentucky,Drug Store,111.0,101.0,111.0,19
2020-03-01,Kentucky,Residences,108.0,103.0,108.0,20
2020-03-01,Kentucky,Sports,124.0,137.0,123.0,21
2020-03-01,Kentucky,Fitness Center,106.0,108.0,106.0,22
2020-03-01,Kentucky,Travel & Transport,122.0,128.0,122.0,23
2020-03-01,Kentucky,Government,111.0,121.0,111.0,24
2020-03-01,Kentucky,Office,112.0,90.0,112.0,25
2020-03-01,Kentucky,Alcohol,95.0,94.0,95.0,26
2020-03-01,Kentucky,Banks,115.0,106.0,116.0,27
2020-03-01,Kentucky,Spiritual Center,106.0,"",107.0,28
2020-03-01,Kentucky,Bus,149.0,"",149.0,29
2020-03-01,Louisiana,Food,95.0,94.0,95.0,1
2020-03-01,Louisiana,Shops & Services,108.0,109.0,108.0,2
2020-03-01,Louisiana,Gas Stations,107.0,107.0,107.0,3
2020-03-01,Louisiana,Grocery,96.0,99.0,96.0,4
2020-03-01,Louisiana,Fast Food Restaurants,107.0,99.0,107.0,5
2020-03-01,Louisiana,Nightlife Spots,83.0,86.0,83.0,6
2020-03-01,Louisiana,Big Box Stores,108.0,100.0,108.0,7
2020-03-01,Louisiana,Arts & Entertainment,93.0,89.0,93.0,8
2020-03-01,Louisiana,Outdoors & Recreation,99.0,99.0,99.0,9
2020-03-01,Louisiana,Hotel,83.0,79.0,83.0,10
2020-03-01,Louisiana,Discount Stores,107.0,106.0,107.0,11
2020-03-01,Louisiana,Professional & Other Places,86.0,101.0,86.0,12
2020-03-01,Louisiana,School,94.0,87.0,94.0,13
2020-03-01,Louisiana,Convenience Store,102.0,105.0,102.0,14
2020-03-01,Louisiana,Medical,93.0,97.0,93.0,15
2020-03-01,Louisiana,Hardware Stores,131.0,128.0,131.0,16
2020-03-01,Louisiana,Drug Store,102.0,108.0,102.0,17
2020-03-01,Louisiana,Residences,92.0,92.0,92.0,18
2020-03-01,Louisiana,Travel & Transport,100.0,108.0,100.0,19
2020-03-01,Louisiana,Colleges & Universities,96.0,87.0,97.0,20
2020-03-01,Louisiana,Sports,111.0,97.0,111.0,21
2020-03-01,Louisiana,Airport,103.0,95.0,104.0,22
2020-03-01,Louisiana,Fitness Center,91.0,103.0,91.0,23
2020-03-01,Louisiana,Government,90.0,82.0,91.0,24
2020-03-01,Louisiana,Office,88.0,99.0,88.0,25
2020-03-01,Louisiana,Banks,88.0,91.0,88.0,26
2020-03-01,Louisiana,Alcohol,100.0,"",99.0,27
2020-03-01,Louisiana,Bus,89.0,"",89.0,28
2020-03-01,Maine,Food,102.0,98.0,102.0,1
2020-03-01,Maine,Shops & Services,110.0,100.0,111.0,2
2020-03-01,Maine,Grocery,96.0,90.0,96.0,3
2020-03-01,Maine,Outdoors & Recreation,90.0,91.0,90.0,4
2020-03-01,Maine,Nightlife Spots,97.0,98.0,97.0,5
2020-03-01,Maine,Big Box Stores,105.0,109.0,105.0,6
2020-03-01,Maine,Gas Stations,102.0,102.0,103.0,7
2020-03-01,Maine,Convenience Store,97.0,96.0,97.0,8
2020-03-01,Maine,Fast Food Restaurants,108.0,98.0,108.0,9
2020-03-01,Maine,Arts & Entertainment,111.0,111.0,111.0,10
2020-03-01,Maine,Hotel,99.0,87.0,100.0,11
2020-03-01,Maine,Professional & Other Places,107.0,102.0,107.0,12
2020-03-01,Maine,Skiing,107.0,88.0,107.0,13
2020-03-01,Maine,Hardware Stores,109.0,114.0,108.0,14
2020-03-01,Maine,Medical,105.0,89.0,105.0,15
2020-03-01,Maine,School,114.0,89.0,114.0,16
2020-03-01,Maine,Colleges & Universities,109.0,"",110.0,17
2020-03-01,Maine,Drug Store,98.0,111.0,97.0,18
2020-03-01,Maine,Travel & Transport,119.0,"",120.0,19
2020-03-01,Maine,Sports,93.0,"",94.0,20
2020-03-01,Maine,Discount Stores,119.0,"",120.0,21
2020-03-01,Maine,Government,101.0,"",103.0,22
2020-03-01,Maine,Fitness Center,100.0,"",100.0,23
2020-03-01,Maine,Beach,81.0,"",83.0,24
2020-03-01,Maine,Residences,94.0,"",95.0,25
2020-03-01,Maryland,Shops & Services,105.0,101.0,105.0,1
2020-03-01,Maryland,Food,99.0,97.0,99.0,2
2020-03-01,Maryland,Grocery,95.0,96.0,95.0,3
2020-03-01,Maryland,Outdoors & Recreation,95.0,94.0,95.0,4
2020-03-01,Maryland,Fast Food Restaurants,104.0,100.0,104.0,5
2020-03-01,Maryland,Big Box Stores,105.0,106.0,105.0,6
2020-03-01,Maryland,Gas Stations,103.0,98.0,103.0,7
2020-03-01,Maryland,Residences,96.0,90.0,97.0,8
2020-03-01,Maryland,Nightlife Spots,99.0,99.0,99.0,9
2020-03-01,Maryland,Convenience Store,101.0,107.0,101.0,10
2020-03-01,Maryland,Arts & Entertainment,99.0,89.0,99.0,11
2020-03-01,Maryland,Professional & Other Places,98.0,99.0,98.0,12
2020-03-01,Maryland,School,95.0,96.0,95.0,13
2020-03-01,Maryland,Hardware Stores,108.0,118.0,108.0,14
2020-03-01,Maryland,Airport,106.0,110.0,106.0,15
2020-03-01,Maryland,Fitness Center,98.0,96.0,98.0,16
2020-03-01,Maryland,Medical,103.0,97.0,103.0,17
2020-03-01,Maryland,Drug Store,110.0,112.0,110.0,18
2020-03-01,Maryland,Colleges & Universities,121.0,128.0,121.0,19
2020-03-01,Maryland,Hotel,88.0,106.0,87.0,20
2020-03-01,Maryland,Alcohol,97.0,95.0,97.0,21
2020-03-01,Maryland,Discount Stores,104.0,96.0,105.0,22
2020-03-01,Maryland,Sports,100.0,104.0,99.0,23
2020-03-01,Maryland,Government,98.0,82.0,99.0,24
2020-03-01,Maryland,Travel & Transport,115.0,146.0,114.0,25
2020-03-01,Maryland,Office,100.0,89.0,101.0,26
2020-03-01,Maryland,Banks,100.0,98.0,100.0,27
2020-03-01,Maryland,Metro Stations,96.0,"",97.0,28
2020-03-01,Maryland,Beach,87.0,"",87.0,29
2020-03-01,Maryland,Bus,94.0,"",94.0,30
2020-03-01,Maryland,Spiritual Center,97.0,"",96.0,31
2020-03-01,Massachusetts,Food,102.0,98.0,102.0,1
2020-03-01,Massachusetts,Shops & Services,103.0,97.0,103.0,2
2020-03-01,Massachusetts,Grocery,98.0,97.0,98.0,3
2020-03-01,Massachusetts,Nightlife Spots,101.0,99.0,101.0,4
2020-03-01,Massachusetts,Outdoors & Recreation,91.0,87.0,91.0,5
2020-03-01,Massachusetts,Arts & Entertainment,100.0,92.0,101.0,6
2020-03-01,Massachusetts,Professional & Other Places,142.0,105.0,143.0,7
2020-03-01,Massachusetts,Big Box Stores,109.0,104.0,109.0,8
2020-03-01,Massachusetts,Colleges & Universities,96.0,101.0,96.0,9
2020-03-01,Massachusetts,Gas Stations,104.0,97.0,104.0,10
2020-03-01,Massachusetts,Airport,109.0,92.0,109.0,11
2020-03-01,Massachusetts,Fast Food Restaurants,109.0,110.0,109.0,12
2020-03-01,Massachusetts,Medical,102.0,99.0,102.0,13
2020-03-01,Massachusetts,Drug Store,103.0,96.0,103.0,14
2020-03-01,Massachusetts,Fitness Center,103.0,96.0,103.0,15
2020-03-01,Massachusetts,Hotel,114.0,93.0,115.0,16
2020-03-01,Massachusetts,School,105.0,102.0,105.0,17
2020-03-01,Massachusetts,Convenience Store,98.0,90.0,98.0,18
2020-03-01,Massachusetts,Sports,97.0,85.0,97.0,19
2020-03-01,Massachusetts,Residences,93.0,85.0,94.0,20
2020-03-01,Massachusetts,Hardware Stores,106.0,107.0,106.0,21
2020-03-01,Massachusetts,Alcohol,94.0,97.0,94.0,22
2020-03-01,Massachusetts,Travel & Transport,106.0,92.0,106.0,23
2020-03-01,Massachusetts,Office,104.0,106.0,103.0,24
2020-03-01,Massachusetts,Metro Stations,100.0,63.0,101.0,25
2020-03-01,Massachusetts,Government,93.0,85.0,93.0,26
2020-03-01,Massachusetts,Banks,108.0,110.0,108.0,27
2020-03-01,Massachusetts,Discount Stores,100.0,90.0,100.0,28
2020-03-01,Massachusetts,Beach,80.0,93.0,79.0,29
2020-03-01,Massachusetts,Bus,117.0,117.0,117.0,30
2020-03-01,Massachusetts,Skiing,88.0,"",88.0,31
2020-03-01,Massachusetts,Spiritual Center,104.0,"",105.0,32
2020-03-01,Michigan,Food,106.0,106.0,106.0,1
2020-03-01,Michigan,Shops & Services,115.0,112.0,115.0,2
2020-03-01,Michigan,Grocery,96.0,99.0,96.0,3
2020-03-01,Michigan,Nightlife Spots,103.0,102.0,103.0,4
2020-03-01,Michigan,Gas Stations,104.0,101.0,104.0,5
2020-03-01,Michigan,Outdoors & Recreation,101.0,99.0,101.0,6
2020-03-01,Michigan,Fast Food Restaurants,112.0,108.0,112.0,7
2020-03-01,Michigan,Arts & Entertainment,101.0,101.0,101.0,8
2020-03-01,Michigan,Big Box Stores,108.0,104.0,108.0,9
2020-03-01,Michigan,Professional & Other Places,108.0,106.0,108.0,10
2020-03-01,Michigan,School,104.0,96.0,104.0,11
2020-03-01,Michigan,Medical,102.0,107.0,102.0,12
2020-03-01,Michigan,Hardware Stores,111.0,104.0,111.0,13
2020-03-01,Michigan,Drug Store,102.0,105.0,102.0,14
2020-03-01,Michigan,Residences,100.0,97.0,100.0,15
2020-03-01,Michigan,Airport,97.0,103.0,97.0,16
2020-03-01,Michigan,Discount Stores,109.0,104.0,109.0,17
2020-03-01,Michigan,Hotel,98.0,91.0,98.0,18
2020-03-01,Michigan,Convenience Store,102.0,95.0,103.0,19
2020-03-01,Michigan,Sports,99.0,94.0,99.0,20
2020-03-01,Michigan,Fitness Center,102.0,100.0,102.0,21
2020-03-01,Michigan,Colleges & Universities,78.0,103.0,78.0,22
2020-03-01,Michigan,Alcohol,102.0,103.0,102.0,23
2020-03-01,Michigan,Office,108.0,101.0,108.0,24
2020-03-01,Michigan,Government,106.0,114.0,106.0,25
2020-03-01,Michigan,Travel & Transport,107.0,106.0,107.0,26
2020-03-01,Michigan,Banks,121.0,107.0,122.0,27
2020-03-01,Michigan,Beach,105.0,111.0,105.0,28
2020-03-01,Michigan,Skiing,84.0,115.0,83.0,29
2020-03-01,Michigan,Bus,89.0,"",89.0,30
2020-03-01,Michigan,Spiritual Center,110.0,114.0,109.0,31
2020-03-01,Michigan,Light Rail Stations,159.0,"",158.0,32
2020-03-01,Minnesota,Food,105.0,104.0,105.0,1
2020-03-01,Minnesota,Shops & Services,113.0,117.0,113.0,2
2020-03-01,Minnesota,Nightlife Spots,106.0,106.0,106.0,3
2020-03-01,Minnesota,Outdoors & Recreation,99.0,98.0,99.0,4
2020-03-01,Minnesota,Grocery,98.0,97.0,98.0,5
2020-03-01,Minnesota,Big Box Stores,106.0,107.0,106.0,6
2020-03-01,Minnesota,Gas Stations,104.0,109.0,104.0,7
2020-03-01,Minnesota,Arts & Entertainment,99.0,102.0,99.0,8
2020-03-01,Minnesota,Fast Food Restaurants,109.0,113.0,109.0,9
2020-03-01,Minnesota,Professional & Other Places,111.0,102.0,111.0,10
2020-03-01,Minnesota,School,105.0,113.0,105.0,11
2020-03-01,Minnesota,Airport,100.0,104.0,100.0,12
2020-03-01,Minnesota,Convenience Store,104.0,104.0,104.0,13
2020-03-01,Minnesota,Hotel,94.0,91.0,94.0,14
2020-03-01,Minnesota,Hardware Stores,112.0,112.0,112.0,15
2020-03-01,Minnesota,Sports,98.0,96.0,99.0,16
2020-03-01,Minnesota,Fitness Center,102.0,110.0,102.0,17
2020-03-01,Minnesota,Medical,104.0,103.0,104.0,18
2020-03-01,Minnesota,Residences,99.0,98.0,99.0,19
2020-03-01,Minnesota,Colleges & Universities,107.0,121.0,107.0,20
2020-03-01,Minnesota,Alcohol,100.0,101.0,100.0,21
2020-03-01,Minnesota,Drug Store,105.0,102.0,105.0,22
2020-03-01,Minnesota,Office,99.0,120.0,99.0,23
2020-03-01,Minnesota,Travel & Transport,108.0,102.0,108.0,24
2020-03-01,Minnesota,Government,98.0,104.0,98.0,25
2020-03-01,Minnesota,Discount Stores,113.0,113.0,113.0,26
2020-03-01,Minnesota,Banks,113.0,127.0,112.0,27
2020-03-01,Minnesota,Skiing,98.0,92.0,99.0,28
2020-03-01,Minnesota,Bus,96.0,"",96.0,29
2020-03-01,Minnesota,Beach,85.0,94.0,84.0,30
2020-03-01,Minnesota,Light Rail Stations,87.0,"",87.0,31
2020-03-01,Minnesota,Spiritual Center,111.0,"",110.0,32
2020-03-01,Mississippi,Food,110.0,98.0,110.0,1
2020-03-01,Mississippi,Shops & Services,120.0,117.0,120.0,2
2020-03-01,Mississippi,Gas Stations,111.0,108.0,111.0,3
2020-03-01,Mississippi,Fast Food Restaurants,117.0,112.0,117.0,4
2020-03-01,Mississippi,Big Box Stores,106.0,108.0,106.0,5
2020-03-01,Mississippi,Grocery,100.0,98.0,100.0,6
2020-03-01,Mississippi,Arts & Entertainment,110.0,107.0,110.0,7
2020-03-01,Mississippi,Discount Stores,109.0,107.0,109.0,8
2020-03-01,Mississippi,Outdoors & Recreation,110.0,109.0,110.0,9
2020-03-01,Mississippi,Hotel,108.0,105.0,108.0,10
2020-03-01,Mississippi,Convenience Store,109.0,98.0,109.0,11
2020-03-01,Mississippi,School,102.0,94.0,103.0,12
2020-03-01,Mississippi,Professional & Other Places,114.0,110.0,114.0,13
2020-03-01,Mississippi,Medical,104.0,102.0,104.0,14
2020-03-01,Mississippi,Nightlife Spots,107.0,101.0,108.0,15
2020-03-01,Mississippi,Hardware Stores,126.0,109.0,127.0,16
2020-03-01,Mississippi,Colleges & Universities,95.0,71.0,96.0,17
2020-03-01,Mississippi,Residences,101.0,97.0,102.0,18
2020-03-01,Mississippi,Drug Store,103.0,104.0,103.0,19
2020-03-01,Mississippi,Travel & Transport,105.0,102.0,105.0,20
2020-03-01,Mississippi,Government,111.0,100.0,111.0,21
2020-03-01,Mississippi,Sports,115.0,116.0,115.0,22
2020-03-01,Mississippi,Banks,118.0,108.0,119.0,23
2020-03-01,Mississippi,Fitness Center,97.0,129.0,97.0,24
2020-03-01,Mississippi,Office,121.0,"",120.0,25
2020-03-01,Mississippi,Alcohol,119.0,144.0,118.0,26
2020-03-01,Mississippi,Airport,108.0,"",109.0,27
2020-03-01,Mississippi,Beach,92.0,"",92.0,28
2020-03-01,Missouri,Food,107.0,102.0,107.0,1
2020-03-01,Missouri,Shops & Services,113.0,108.0,113.0,2
2020-03-01,Missouri,Big Box Stores,105.0,102.0,105.0,3
2020-03-01,Missouri,Outdoors & Recreation,119.0,110.0,119.0,4
2020-03-01,Missouri,Gas Stations,111.0,109.0,111.0,5
2020-03-01,Missouri,Fast Food Restaurants,115.0,116.0,115.0,6
2020-03-01,Missouri,Grocery,97.0,98.0,96.0,7
2020-03-01,Missouri,Nightlife Spots,105.0,103.0,105.0,8
2020-03-01,Missouri,Arts & Entertainment,120.0,111.0,121.0,9
2020-03-01,Missouri,Convenience Store,107.0,103.0,107.0,10
2020-03-01,Missouri,School,109.0,106.0,109.0,11
2020-03-01,Missouri,Professional & Other Places,104.0,98.0,104.0,12
2020-03-01,Missouri,Hotel,106.0,110.0,106.0,13
2020-03-01,Missouri,Hardware Stores,122.0,115.0,122.0,14
2020-03-01,Missouri,Medical,104.0,105.0,104.0,15
2020-03-01,Missouri,Discount Stores,111.0,107.0,111.0,16
2020-03-01,Missouri,Residences,103.0,107.0,103.0,17
2020-03-01,Missouri,Colleges & Universities,124.0,131.0,124.0,18
2020-03-01,Missouri,Sports,120.0,135.0,120.0,19
2020-03-01,Missouri,Drug Store,107.0,94.0,107.0,20
2020-03-01,Missouri,Airport,107.0,119.0,107.0,21
2020-03-01,Missouri,Fitness Center,104.0,103.0,105.0,22
2020-03-01,Missouri,Travel & Transport,110.0,113.0,110.0,23
2020-03-01,Missouri,Government,112.0,118.0,112.0,24
2020-03-01,Missouri,Office,109.0,109.0,109.0,25
2020-03-01,Missouri,Banks,111.0,106.0,111.0,26
2020-03-01,Missouri,Alcohol,105.0,101.0,105.0,27
2020-03-01,Missouri,Bus,113.0,"",113.0,28
2020-03-01,Missouri,Light Rail Stations,81.0,"",81.0,29
2020-03-01,Missouri,Spiritual Center,95.0,"",96.0,30
2020-03-01,Montana,Food,104.0,108.0,103.0,1
2020-03-01,Montana,Shops & Services,118.0,121.0,118.0,2
2020-03-01,Montana,Nightlife Spots,99.0,108.0,99.0,3
2020-03-01,Montana,Gas Stations,106.0,114.0,105.0,4
2020-03-01,Montana,Grocery,102.0,110.0,102.0,5
2020-03-01,Montana,Outdoors & Recreation,113.0,114.0,113.0,6
2020-03-01,Montana,Hotel,107.0,98.0,107.0,7
2020-03-01,Montana,Big Box Stores,109.0,94.0,109.0,8
2020-03-01,Montana,Fast Food Restaurants,114.0,110.0,114.0,9
2020-03-01,Montana,Arts & Entertainment,115.0,101.0,116.0,10
2020-03-01,Montana,Skiing,103.0,93.0,104.0,11
2020-03-01,Montana,Hardware Stores,116.0,97.0,117.0,12
2020-03-01,Montana,School,110.0,87.0,112.0,13
2020-03-01,Montana,Professional & Other Places,125.0,120.0,125.0,14
2020-03-01,Montana,Medical,107.0,104.0,107.0,15
2020-03-01,Montana,Convenience Store,97.0,107.0,96.0,16
2020-03-01,Montana,Airport,103.0,105.0,103.0,17
2020-03-01,Montana,Colleges & Universities,112.0,"",110.0,18
2020-03-01,Montana,Sports,117.0,114.0,117.0,19
2020-03-01,Montana,Travel & Transport,117.0,"",118.0,20
2020-03-01,Montana,Fitness Center,95.0,"",94.0,21
2020-03-01,Montana,Drug Store,107.0,128.0,106.0,22
2020-03-01,Montana,Residences,102.0,"",100.0,23
2020-03-01,Nebraska,Food,105.0,96.0,106.0,1
2020-03-01,Nebraska,Shops & Services,110.0,100.0,110.0,2
2020-03-01,Nebraska,Nightlife Spots,105.0,102.0,105.0,3
2020-03-01,Nebraska,Grocery,95.0,92.0,95.0,4
2020-03-01,Nebraska,Fast Food Restaurants,110.0,111.0,110.0,5
2020-03-01,Nebraska,Big Box Stores,101.0,100.0,101.0,6
2020-03-01,Nebraska,Outdoors & Recreation,110.0,104.0,110.0,7
2020-03-01,Nebraska,Gas Stations,103.0,105.0,103.0,8
2020-03-01,Nebraska,Arts & Entertainment,112.0,99.0,112.0,9
2020-03-01,Nebraska,School,103.0,98.0,103.0,10
2020-03-01,Nebraska,Convenience Store,100.0,97.0,100.0,11
2020-03-01,Nebraska,Professional & Other Places,105.0,94.0,105.0,12
2020-03-01,Nebraska,Residences,110.0,129.0,110.0,13
2020-03-01,Nebraska,Hardware Stores,113.0,121.0,112.0,14
2020-03-01,Nebraska,Hotel,113.0,105.0,113.0,15
2020-03-01,Nebraska,Colleges & Universities,116.0,142.0,115.0,16
2020-03-01,Nebraska,Medical,96.0,81.0,97.0,17
2020-03-01,Nebraska,Sports,111.0,100.0,111.0,18
2020-03-01,Nebraska,Drug Store,104.0,104.0,104.0,19
2020-03-01,Nebraska,Fitness Center,101.0,92.0,101.0,20
2020-03-01,Nebraska,Discount Stores,103.0,101.0,103.0,21
2020-03-01,Nebraska,Airport,107.0,103.0,107.0,22
2020-03-01,Nebraska,Office,102.0,"",103.0,23
2020-03-01,Nebraska,Government,109.0,"",109.0,24
2020-03-01,Nebraska,Alcohol,88.0,"",88.0,25
2020-03-01,Nebraska,Banks,113.0,"",114.0,26
2020-03-01,Nebraska,Travel & Transport,100.0,"",99.0,27
2020-03-01,Nevada,Arts & Entertainment,95.0,91.0,96.0,1
2020-03-01,Nevada,Food,100.0,93.0,100.0,2
2020-03-01,Nevada,Shops & Services,102.0,96.0,102.0,3
2020-03-01,Nevada,Hotel,95.0,89.0,95.0,4
2020-03-01,Nevada,Nightlife Spots,97.0,94.0,97.0,5
2020-03-01,Nevada,Airport,97.0,99.0,96.0,6
2020-03-01,Nevada,Grocery,99.0,99.0,99.0,7
2020-03-01,Nevada,Outdoors & Recreation,92.0,86.0,92.0,8
2020-03-01,Nevada,Professional & Other Places,91.0,99.0,91.0,9
2020-03-01,Nevada,Fast Food Restaurants,105.0,101.0,105.0,10
2020-03-01,Nevada,Gas Stations,106.0,103.0,106.0,11
2020-03-01,Nevada,Big Box Stores,103.0,91.0,103.0,12
2020-03-01,Nevada,Convenience Store,107.0,101.0,108.0,13
2020-03-01,Nevada,Residences,98.0,83.0,98.0,14
2020-03-01,Nevada,Medical,102.0,95.0,102.0,15
2020-03-01,Nevada,Drug Store,104.0,98.0,105.0,16
2020-03-01,Nevada,Travel & Transport,96.0,94.0,96.0,17
2020-03-01,Nevada,School,90.0,85.0,90.0,18
2020-03-01,Nevada,Fitness Center,97.0,91.0,97.0,19
2020-03-01,Nevada,Sports,96.0,73.0,98.0,20
2020-03-01,Nevada,Hardware Stores,107.0,94.0,108.0,21
2020-03-01,Nevada,Discount Stores,98.0,79.0,98.0,22
2020-03-01,Nevada,Government,101.0,75.0,102.0,23
2020-03-01,Nevada,Office,93.0,92.0,93.0,24
2020-03-01,Nevada,Banks,103.0,104.0,103.0,25
2020-03-01,Nevada,Colleges & Universities,94.0,117.0,94.0,26
2020-03-01,Nevada,Alcohol,93.0,111.0,92.0,27
2020-03-01,Nevada,Bus,98.0,"",98.0,28
2020-03-01,Nevada,Skiing,132.0,"",133.0,29
2020-03-01,Nevada,Light Rail Stations,115.0,"",114.0,30
2020-03-01,New Hampshire,Food,100.0,105.0,100.0,1
2020-03-01,New Hampshire,Shops & Services,106.0,94.0,106.0,2
2020-03-01,New Hampshire,Grocery,97.0,94.0,97.0,3
2020-03-01,New Hampshire,Big Box Stores,105.0,98.0,106.0,4
2020-03-01,New Hampshire,Outdoors & Recreation,86.0,83.0,86.0,5
2020-03-01,New Hampshire,Nightlife Spots,97.0,81.0,98.0,6
2020-03-01,New Hampshire,Gas Stations,96.0,84.0,96.0,7
2020-03-01,New Hampshire,Arts & Entertainment,98.0,106.0,98.0,8
2020-03-01,New Hampshire,Hardware Stores,111.0,107.0,111.0,9
2020-03-01,New Hampshire,Convenience Store,94.0,89.0,94.0,10
2020-03-01,New Hampshire,Fast Food Restaurants,109.0,95.0,109.0,11
2020-03-01,New Hampshire,Hotel,91.0,94.0,91.0,12
2020-03-01,New Hampshire,Skiing,89.0,71.0,90.0,13
2020-03-01,New Hampshire,Drug Store,100.0,76.0,101.0,14
2020-03-01,New Hampshire,Medical,107.0,120.0,106.0,15
2020-03-01,New Hampshire,Professional & Other Places,92.0,92.0,92.0,16
2020-03-01,New Hampshire,Fitness Center,107.0,98.0,107.0,17
2020-03-01,New Hampshire,School,97.0,92.0,97.0,18
2020-03-01,New Hampshire,Colleges & Universities,108.0,"",108.0,19
2020-03-01,New Hampshire,Sports,95.0,74.0,96.0,20
2020-03-01,New Hampshire,Residences,94.0,"",95.0,21
2020-03-01,New Hampshire,Alcohol,100.0,129.0,99.0,22
2020-03-01,New Hampshire,Travel & Transport,89.0,"",89.0,23
2020-03-01,New Hampshire,Discount Stores,99.0,"",99.0,24
2020-03-01,New Hampshire,Government,93.0,"",93.0,25
2020-03-01,New Hampshire,Banks,111.0,"",111.0,26
2020-03-01,New Hampshire,Beach,81.0,"",82.0,27
2020-03-01,New Hampshire,Office,84.0,"",85.0,28
2020-03-01,New Jersey,Food,100.0,97.0,101.0,1
2020-03-01,New Jersey,Shops & Services,106.0,97.0,107.0,2
2020-03-01,New Jersey,Grocery,101.0,96.0,101.0,3
2020-03-01,New Jersey,Outdoors & Recreation,93.0,92.0,93.0,4
2020-03-01,New Jersey,Nightlife Spots,102.0,97.0,102.0,5
2020-03-01,New Jersey,Convenience Store,100.0,98.0,100.0,6
2020-03-01,New Jersey,Arts & Entertainment,94.0,87.0,95.0,7
2020-03-01,New Jersey,Big Box Stores,111.0,114.0,111.0,8
2020-03-01,New Jersey,Fast Food Restaurants,107.0,103.0,107.0,9
2020-03-01,New Jersey,Airport,104.0,92.0,104.0,10
2020-03-01,New Jersey,Professional & Other Places,105.0,116.0,105.0,11
2020-03-01,New Jersey,Gas Stations,104.0,101.0,104.0,12
2020-03-01,New Jersey,School,99.0,95.0,99.0,13
2020-03-01,New Jersey,Drug Store,103.0,97.0,103.0,14
2020-03-01,New Jersey,Fitness Center,100.0,95.0,100.0,15
2020-03-01,New Jersey,Medical,100.0,95.0,100.0,16
2020-03-01,New Jersey,Residences,97.0,91.0,97.0,17
