state,age,dt,norm_visits
NH,45_54,7/10/2020,"663,972"
ID,18_24,8/6/2020,"224,763"
ND,18_24,4/22/2020,"116,817"
SD,18_24,5/11/2020,"124,738"
UT,45_54,8/22/2020,"247,674"
ME,25_34,5/11/2020,"319,017"
ND,18_24,4/10/2020,"115,940"
ND,55_64,7/3/2020,"146,243"
ND,35_44,7/10/2020,"379,442"
ND,65_plus,8/10/2020,"85,516"
AK,35_44,7/27/2020,"398,429"
AK,25_34,8/9/2020,"306,422"
ID,65_plus,7/24/2020,"278,971"
NH,35_44,7/10/2020,"710,552"
NH,55_64,6/25/2020,"463,286"
RI,65_plus,6/3/2020,"162,839"
DC,25_34,4/17/2020,"339,355"
NH,35_44,7/2/2020,"727,404"
ME,65_plus,3/12/2020,"247,938"
VT,18_24,8/9/2020,"133,812"
DC,35_44,6/14/2020,"276,197"
IN,65_plus,5/28/2020,"822,502"
CT,65_plus,6/23/2020,"590,812"
TX,18_24,8/17/2020,"4,498,543"
CA,55_64,3/31/2020,"7,981,422"
MN,45_54,5/30/2020,"1,874,226"
TN,25_34,5/16/2020,"2,798,463"
HI,18_24,6/10/2020,"328,462"
WA,35_44,5/9/2020,"3,303,019"
NV,35_44,6/18/2020,"1,787,792"
NY,35_44,2/27/2020,"11,199,021"
NV,25_34,3/15/2020,"2,180,392"
WA,45_54,2/25/2020,"2,732,043"
MD,25_34,7/30/2020,"2,277,565"
NJ,55_64,8/8/2020,"2,634,486"
NY,18_24,3/23/2020,"2,366,274"
IL,55_64,3/6/2020,"3,737,786"
UT,65_plus,4/11/2020,"244,428"
AK,65_plus,3/13/2020,"106,640"
DC,45_54,7/15/2020,"223,771"
DC,18_24,6/24/2020,"151,316"
NM,35_44,5/21/2020,"994,982"
NM,25_34,8/8/2020,"740,224"
GA,45_54,3/31/2020,"3,334,366"
CT,65_plus,3/2/2020,"609,693"
AR,65_plus,5/18/2020,"420,706"
WA,65_plus,7/9/2020,"1,202,437"
WA,35_44,7/7/2020,"3,165,618"
MO,55_64,6/23/2020,"1,610,337"
OK,65_plus,3/8/2020,"399,828"
VT,35_44,2/22/2020,"452,333"
MO,25_34,7/29/2020,"2,046,360"
CT,45_54,2/10/2020,"1,466,581"
NH,35_44,2/12/2020,"666,333"
CT,18_24,2/19/2020,"806,460"
HI,18_24,3/16/2020,"510,049"
MT,35_44,8/5/2020,"536,208"
MT,18_24,7/21/2020,"171,182"
IA,18_24,6/15/2020,"560,473"
MS,35_44,4/21/2020,"1,494,637"
MS,45_54,3/26/2020,"1,236,306"
GA,45_54,3/22/2020,"3,198,404"
ND,18_24,2/28/2020,"176,927"
RI,25_34,7/12/2020,"458,843"
CT,65_plus,4/3/2020,"450,256"
VT,35_44,5/21/2020,"254,685"
OK,65_plus,8/2/2020,"321,644"
ID,45_54,5/29/2020,"661,933"
ID,65_plus,5/4/2020,"225,741"
ID,55_64,3/15/2020,"308,549"
NH,45_54,4/30/2020,"518,536"
RI,35_44,7/11/2020,"525,417"
SD,45_54,5/10/2020,"267,991"
MT,18_24,2/3/2020,"144,487"
MT,25_34,5/10/2020,"354,590"
MT,18_24,4/14/2020,"105,834"
SD,35_44,7/31/2020,"526,618"
SD,55_64,7/4/2020,"225,944"
DC,45_54,5/20/2020,"201,524"
DC,18_24,5/16/2020,"155,038"
NH,25_34,4/22/2020,"357,125"
ID,18_24,4/10/2020,"208,860"
HI,18_24,3/28/2020,"293,573"
NH,55_64,4/18/2020,"333,789"
AK,55_64,7/12/2020,"158,606"
PA,55_64,5/15/2020,"3,502,586"
PA,65_plus,5/19/2020,"1,780,624"
PA,45_54,2/1/2020,"5,590,026"
MD,18_24,6/17/2020,"1,021,899"
MD,55_64,6/17/2020,"1,420,411"
KS,45_54,8/6/2020,"1,182,563"
NY,18_24,7/6/2020,"3,561,975"
NY,25_34,3/1/2020,"11,162,568"
NY,18_24,7/15/2020,"3,775,050"
AL,25_34,6/3/2020,"1,668,107"
FL,65_plus,3/17/2020,"5,018,789"
FL,45_54,2/14/2020,"11,295,436"
FL,55_64,2/14/2020,"8,292,841"
AR,45_54,5/28/2020,"1,303,381"
AR,65_plus,4/2/2020,"348,889"
AR,55_64,4/17/2020,"706,887"
AR,25_34,7/23/2020,"1,001,525"
NV,55_64,6/22/2020,"760,883"
NV,65_plus,2/26/2020,"720,578"
WI,25_34,7/3/2020,"2,614,927"
MO,65_plus,2/7/2020,"920,717"
IL,55_64,5/17/2020,"1,927,178"
IL,65_plus,4/20/2020,"1,340,571"
IL,25_34,4/17/2020,"3,947,713"
SC,35_44,7/30/2020,"2,488,723"
SC,45_54,6/15/2020,"2,169,291"
SC,35_44,4/29/2020,"2,190,175"
FL,65_plus,8/14/2020,"4,119,507"
GA,55_64,2/9/2020,"2,376,200"
MN,65_plus,3/8/2020,"519,756"
MN,55_64,3/12/2020,"1,305,199"
IN,35_44,3/17/2020,"2,847,947"
IN,18_24,5/3/2020,"964,409"
MO,25_34,6/7/2020,"2,290,909"
MO,45_54,5/29/2020,"2,706,525"
TX,35_44,8/3/2020,"12,221,747"
TX,45_54,2/20/2020,"10,249,717"
CA,35_44,6/7/2020,"17,965,901"
CA,55_64,4/4/2020,"7,356,501"
OH,25_34,3/1/2020,"5,019,244"
OH,65_plus,3/19/2020,"1,364,552"
OH,55_64,7/21/2020,"2,837,997"
OH,55_64,2/1/2020,"2,946,011"
OH,35_44,5/4/2020,"4,974,957"
OH,65_plus,6/8/2020,"1,624,728"
OH,25_34,5/24/2020,"4,288,821"
TX,55_64,2/1/2020,"5,495,629"
FL,45_54,6/12/2020,"8,863,807"
TN,18_24,7/18/2020,"1,246,279"
VA,55_64,6/4/2020,"2,017,476"
VA,45_54,7/24/2020,"3,420,802"
VA,55_64,3/7/2020,"2,422,137"
VA,25_34,6/20/2020,"3,730,893"
VA,45_54,2/23/2020,"3,536,336"
OK,35_44,7/12/2020,"1,860,223"
PA,55_64,7/31/2020,"3,862,586"
PA,25_34,8/6/2020,"4,564,584"
MI,18_24,4/14/2020,"1,025,193"
WA,18_24,7/28/2020,"1,044,543"
WA,25_34,4/7/2020,"2,116,984"
WA,55_64,2/26/2020,"1,863,516"
WA,18_24,4/17/2020,"941,195"
WA,35_44,5/3/2020,"2,600,824"
WA,18_24,5/3/2020,"880,596"
IN,25_34,5/14/2020,"2,117,914"
DC,55_64,2/11/2020,"226,865"
IL,35_44,3/13/2020,"7,542,722"
NJ,18_24,3/11/2020,"1,743,512"
GA,65_plus,6/9/2020,"1,294,800"
CA,25_34,5/6/2020,"14,366,242"
MI,45_54,7/24/2020,"4,273,266"
MI,55_64,7/6/2020,"2,738,976"
MI,55_64,6/28/2020,"2,581,111"
IL,18_24,6/1/2020,"1,908,140"
SC,55_64,7/9/2020,"1,328,015"
SC,55_64,3/7/2020,"1,618,156"
SC,25_34,4/7/2020,"1,451,235"
NM,25_34,3/7/2020,"924,192"
NM,45_54,4/15/2020,"683,040"
NM,65_plus,2/10/2020,"327,040"
SC,65_plus,8/12/2020,"847,524"
CO,55_64,7/31/2020,"1,321,322"
KS,35_44,3/13/2020,"1,672,456"
KS,18_24,6/23/2020,"570,767"
KS,35_44,5/5/2020,"1,403,414"
WI,35_44,2/16/2020,"2,693,796"
ND,25_34,5/3/2020,"261,538"
TN,25_34,6/3/2020,"2,486,587"
GA,45_54,5/19/2020,"4,060,699"
TN,35_44,6/11/2020,"3,731,448"
NM,18_24,2/18/2020,"372,397"
NM,18_24,5/5/2020,"273,128"
NM,55_64,3/5/2020,"537,008"
NM,45_54,5/21/2020,"737,398"
LA,25_34,6/27/2020,"1,963,891"
OR,65_plus,2/28/2020,"872,972"
OR,35_44,5/12/2020,"1,603,184"
OR,45_54,8/14/2020,"1,645,040"
ME,25_34,5/23/2020,"425,704"
ME,35_44,3/23/2020,"444,600"
MA,55_64,7/22/2020,"1,841,813"
MA,35_44,7/2/2020,"3,205,293"
MA,25_34,3/29/2020,"1,550,608"
MA,45_54,4/3/2020,"2,252,044"
NV,35_44,6/27/2020,"1,964,837"
NJ,25_34,3/18/2020,"2,845,310"
NJ,25_34,3/1/2020,"4,046,659"
MN,55_64,7/9/2020,"1,202,120"
MN,45_54,4/24/2020,"1,748,353"
VA,45_54,6/18/2020,"3,301,660"
MA,25_34,7/3/2020,"2,894,471"
OR,45_54,3/18/2020,"1,406,126"
VA,18_24,7/28/2020,"1,450,313"
CA,65_plus,5/7/2020,"5,047,100"
AZ,55_64,2/1/2020,"1,727,259"
AZ,55_64,3/21/2020,"1,672,514"
KY,55_64,8/2/2020,"948,373"
NE,55_64,2/10/2020,"437,035"
TN,25_34,2/27/2020,"2,652,372"
AL,65_plus,2/27/2020,"880,781"
AL,55_64,2/6/2020,"1,226,170"
IA,65_plus,6/29/2020,"391,896"
AL,55_64,8/8/2020,"1,253,878"
NV,55_64,3/14/2020,"990,383"
OK,25_34,2/21/2020,"1,667,475"
OK,45_54,3/10/2020,"1,827,252"
OK,45_54,7/23/2020,"1,652,054"
OK,18_24,5/4/2020,"639,600"
IN,45_54,7/22/2020,"2,378,429"
IN,35_44,7/26/2020,"2,849,996"
IN,35_44,6/10/2020,"3,006,161"
MI,55_64,3/15/2020,"2,368,425"
TN,25_34,3/6/2020,"2,903,422"
NE,35_44,5/29/2020,"996,639"
TN,55_64,8/8/2020,"1,799,032"
NC,65_plus,3/1/2020,"1,371,720"
NC,18_24,3/10/2020,"1,915,499"
CO,18_24,5/11/2020,"740,340"
OK,45_54,7/4/2020,"1,565,690"
OK,55_64,2/6/2020,"905,273"
KY,55_64,4/11/2020,"938,367"
KY,45_54,7/26/2020,"1,609,257"
WY,35_44,4/1/2020,"246,434"
NC,45_54,7/9/2020,"3,986,095"
NC,25_34,6/7/2020,"3,748,091"
ME,25_34,8/10/2020,"515,012"
ME,35_44,8/6/2020,"707,900"
ME,18_24,7/7/2020,"215,399"
MA,55_64,5/12/2020,"1,662,718"
GA,25_34,3/9/2020,"4,463,209"
GA,18_24,3/21/2020,"1,737,094"
MI,35_44,5/21/2020,"4,276,400"
MN,55_64,6/17/2020,"1,264,796"
NJ,35_44,7/25/2020,"4,577,859"
PA,55_64,4/19/2020,"2,502,693"
OR,45_54,3/31/2020,"1,182,031"
MO,25_34,8/22/2020,"525,337"
CO,65_plus,6/15/2020,"708,878"
AR,35_44,4/20/2020,"1,488,713"
ND,25_34,7/24/2020,"309,193"
ND,35_44,6/6/2020,"343,564"
SD,18_24,8/2/2020,"176,272"
AL,55_64,5/31/2020,"1,113,918"
OR,35_44,3/26/2020,"1,493,519"
GA,65_plus,6/28/2020,"933,714"
LA,18_24,3/15/2020,"963,653"
MD,45_54,8/13/2020,"2,216,969"
ND,65_plus,3/31/2020,"59,483"
LA,45_54,5/28/2020,"2,167,988"
NC,18_24,4/3/2020,"1,393,684"
MD,25_34,5/24/2020,"2,197,557"
CT,55_64,8/3/2020,"1,049,399"
MD,65_plus,4/3/2020,"616,418"
UT,65_plus,2/16/2020,"268,552"
KS,45_54,4/30/2020,"1,125,711"
KS,65_plus,4/13/2020,"260,798"
WV,35_44,2/13/2020,"958,298"
WV,35_44,6/13/2020,"1,006,863"
WV,25_34,6/4/2020,"578,432"
WV,35_44,4/13/2020,"708,649"
NE,35_44,2/19/2020,"959,351"
MD,55_64,4/11/2020,"1,236,562"
NH,25_34,6/17/2020,"495,291"
NH,35_44,6/27/2020,"815,947"
NE,45_54,7/8/2020,"737,277"
NE,55_64,6/10/2020,"430,689"
NE,45_54,7/4/2020,"704,590"
LA,25_34,4/28/2020,"1,495,249"
LA,25_34,3/27/2020,"1,599,352"
NM,45_54,7/6/2020,"695,203"
NE,35_44,5/1/2020,"961,652"
NE,45_54,7/23/2020,"773,218"
HI,55_64,2/5/2020,"704,084"
DE,35_44,2/16/2020,"547,756"
RI,18_24,6/4/2020,"193,001"
RI,45_54,8/7/2020,"488,578"
RI,45_54,8/21/2020,"522,436"
UT,25_34,8/14/2020,"1,229,606"
WV,55_64,5/5/2020,"453,856"
MD,45_54,6/29/2020,"2,302,319"
NV,25_34,5/4/2020,"1,022,911"
DE,35_44,2/21/2020,"568,936"
NH,25_34,3/12/2020,"482,239"
CT,65_plus,3/24/2020,"487,441"
VT,25_34,2/27/2020,"200,772"
DC,18_24,6/19/2020,"156,834"
MT,45_54,4/7/2020,"329,274"
MT,35_44,6/28/2020,"502,616"
DC,18_24,8/22/2020,"31,181"
SD,18_24,4/5/2020,"105,302"
NH,45_54,4/15/2020,"517,416"
ID,25_34,8/9/2020,"555,089"
ME,25_34,7/28/2020,"437,780"
DE,55_64,7/31/2020,"340,559"
MS,25_34,7/27/2020,"963,100"
VT,45_54,6/5/2020,"283,765"
SD,45_54,8/6/2020,"436,057"
WY,45_54,6/19/2020,"318,944"
DC,35_44,7/13/2020,"302,574"
AK,55_64,2/24/2020,"168,019"
VT,35_44,7/12/2020,"236,446"
DC,25_34,5/17/2020,"343,607"
AK,55_64,7/2/2020,"212,178"
AK,65_plus,3/14/2020,"81,416"
DE,25_34,4/9/2020,"288,024"
WA,55_64,3/30/2020,"1,284,517"
MI,18_24,2/18/2020,"1,948,391"
ND,65_plus,2/4/2020,"81,260"
TN,18_24,6/5/2020,"1,228,804"
ID,25_34,7/31/2020,"535,328"
MI,25_34,6/18/2020,"3,550,441"
KS,35_44,4/2/2020,"1,220,723"
AR,65_plus,7/4/2020,"280,843"
TN,65_plus,8/15/2020,"800,036"
IA,35_44,6/17/2020,"1,559,814"
IA,18_24,3/14/2020,"608,050"
IA,18_24,5/15/2020,"545,990"
OK,35_44,5/2/2020,"2,171,377"
NE,55_64,6/4/2020,"431,441"
TN,45_54,3/2/2020,"2,796,006"
IA,18_24,4/22/2020,"456,031"
CO,45_54,5/20/2020,"1,801,392"
MO,25_34,7/13/2020,"2,087,070"
OK,45_54,2/2/2020,"1,648,069"
MN,25_34,5/29/2020,"1,917,090"
MN,45_54,4/17/2020,"1,684,786"
ME,35_44,7/7/2020,"619,969"
AL,65_plus,2/3/2020,"834,393"
MI,35_44,4/20/2020,"3,251,480"
AR,55_64,7/26/2020,"598,078"
CT,18_24,8/11/2020,"627,853"
CT,18_24,4/10/2020,"463,633"
CT,55_64,6/22/2020,"1,007,718"
AZ,45_54,4/26/2020,"2,065,827"
MS,65_plus,3/22/2020,"199,082"
ND,55_64,4/16/2020,"123,262"
KS,35_44,2/10/2020,"1,467,234"
GA,35_44,8/1/2020,"5,598,680"
CO,65_plus,6/22/2020,"695,936"
VA,65_plus,7/2/2020,"1,284,952"
MI,18_24,2/23/2020,"2,033,113"
WY,18_24,2/5/2020,"98,675"
WV,55_64,2/12/2020,"514,850"
MN,45_54,3/22/2020,"1,281,854"
MD,45_54,4/6/2020,"1,893,734"
AR,45_54,8/22/2020,"205,480"
NH,55_64,4/7/2020,"325,555"
DE,18_24,6/13/2020,"243,097"
UT,25_34,7/13/2020,"1,086,460"
MD,45_54,8/12/2020,"2,211,127"
MS,45_54,7/20/2020,"1,320,753"
WV,35_44,8/12/2020,"896,018"
UT,45_54,5/27/2020,"949,685"
MT,45_54,4/3/2020,"334,104"
NE,55_64,7/10/2020,"453,566"
WY,35_44,7/18/2020,"428,140"
VT,45_54,2/12/2020,"321,297"
WY,65_plus,2/2/2020,"65,891"
DE,45_54,6/21/2020,"433,949"
SD,35_44,4/15/2020,"323,896"
VT,65_plus,7/14/2020,"128,888"
DC,18_24,7/11/2020,"167,346"
DC,25_34,7/10/2020,"391,458"
DE,55_64,5/25/2020,"244,263"
DC,65_plus,2/22/2020,"86,120"
DE,65_plus,5/2/2020,"135,257"
VT,35_44,6/24/2020,"259,911"
DC,35_44,7/14/2020,"316,689"
VT,55_64,4/4/2020,"167,830"
AZ,65_plus,6/5/2020,"1,170,497"
AZ,55_64,2/22/2020,"2,036,738"
AZ,35_44,4/14/2020,"2,506,900"
ND,65_plus,3/11/2020,"81,909"
ND,35_44,4/24/2020,"315,637"
ME,18_24,5/27/2020,"176,719"
FL,25_34,3/22/2020,"6,711,823"
ME,18_24,7/17/2020,"217,497"
FL,65_plus,4/30/2020,"3,537,632"
FL,18_24,3/30/2020,"2,322,560"
FL,18_24,5/2/2020,"2,918,987"
AL,55_64,5/16/2020,"1,328,197"
AL,55_64,5/21/2020,"1,377,215"
AL,65_plus,4/3/2020,"658,716"
KY,35_44,4/25/2020,"1,944,461"
KY,45_54,7/30/2020,"1,761,411"
KY,18_24,3/25/2020,"624,095"
KY,18_24,5/24/2020,"756,611"
GA,25_34,6/2/2020,"3,873,358"
WV,45_54,5/23/2020,"834,833"
CA,18_24,6/13/2020,"7,671,939"
NY,65_plus,8/6/2020,"3,049,579"
NY,35_44,6/12/2020,"10,151,418"
OH,18_24,5/30/2020,"2,325,460"
OH,45_54,7/14/2020,"4,501,048"
OH,25_34,5/5/2020,"3,594,283"
WI,35_44,2/20/2020,"2,539,305"
IL,45_54,6/30/2020,"4,711,272"
IL,25_34,7/17/2020,"5,136,144"
IL,18_24,2/28/2020,"2,812,166"
MD,35_44,6/10/2020,"2,782,059"
MD,35_44,4/22/2020,"2,471,274"
MD,45_54,3/2/2020,"2,413,471"
MD,45_54,6/3/2020,"2,248,419"
MD,35_44,3/26/2020,"2,445,282"
MD,35_44,6/4/2020,"2,715,582"
MD,55_64,6/19/2020,"1,538,322"
MO,45_54,6/6/2020,"2,770,410"
OK,65_plus,8/9/2020,"313,135"
OK,25_34,7/26/2020,"1,425,294"
OK,35_44,3/7/2020,"2,535,390"
OK,18_24,2/26/2020,"863,264"
CA,55_64,3/28/2020,"7,267,599"
IN,25_34,6/9/2020,"2,067,494"
IN,55_64,5/16/2020,"1,629,669"
IN,45_54,6/18/2020,"2,690,490"
IN,25_34,6/15/2020,"2,447,117"
IN,18_24,6/26/2020,"1,245,747"
IN,45_54,5/21/2020,"2,515,525"
TX,45_54,2/16/2020,"10,413,041"
TX,65_plus,5/24/2020,"1,796,459"
TX,45_54,5/30/2020,"10,191,895"
FL,55_64,5/27/2020,"5,427,373"
FL,55_64,7/24/2020,"5,668,354"
FL,18_24,7/13/2020,"3,271,492"
GA,35_44,6/29/2020,"5,148,930"
GA,65_plus,8/20/2020,"1,230,960"
NC,35_44,8/17/2020,"4,478,305"
MI,18_24,2/4/2020,"1,986,508"
NM,35_44,3/5/2020,"1,217,980"
NM,18_24,4/8/2020,"244,553"
NM,25_34,5/23/2020,"735,288"
KS,55_64,3/24/2020,"534,390"
KS,18_24,2/20/2020,"641,370"
KS,25_34,6/22/2020,"983,215"
SD,65_plus,5/26/2020,"122,406"
AZ,18_24,5/5/2020,"1,011,647"
IA,25_34,7/1/2020,"1,119,115"
CO,65_plus,5/2/2020,"465,303"
CT,65_plus,6/6/2020,"475,435"
CT,55_64,7/20/2020,"983,954"
CT,18_24,6/23/2020,"629,491"
CT,65_plus,5/26/2020,"549,173"
CT,35_44,7/6/2020,"1,495,099"
CT,55_64,8/20/2020,"1,095,663"
CA,65_plus,2/5/2020,"7,149,693"
WY,25_34,2/17/2020,"206,661"
WY,45_54,2/17/2020,"231,589"
WY,65_plus,6/25/2020,"106,715"
WY,45_54,2/15/2020,"257,467"
WY,18_24,7/10/2020,"135,817"
WY,45_54,3/21/2020,"212,312"
WY,55_64,4/11/2020,"95,375"
MA,65_plus,6/20/2020,"908,264"
MA,25_34,5/17/2020,"2,182,079"
IL,45_54,4/18/2020,"4,298,401"
IL,18_24,3/24/2020,"1,556,693"
MN,55_64,2/1/2020,"1,138,612"
MN,35_44,2/10/2020,"2,503,472"
MN,45_54,2/5/2020,"1,974,167"
MN,25_34,2/27/2020,"2,094,652"
NE,18_24,3/21/2020,"328,901"
NE,65_plus,2/21/2020,"265,438"
NE,65_plus,7/7/2020,"243,057"
CO,25_34,3/5/2020,"2,491,116"
NC,65_plus,3/6/2020,"1,808,518"
NC,65_plus,4/21/2020,"1,407,637"
PA,55_64,3/8/2020,"3,768,837"
PA,55_64,3/1/2020,"3,784,016"
TX,35_44,4/6/2020,"10,826,178"
TX,65_plus,8/2/2020,"1,941,506"
IL,55_64,2/6/2020,"3,343,589"
AZ,25_34,6/26/2020,"2,547,921"
FL,35_44,7/19/2020,"8,741,349"
NY,35_44,6/20/2020,"10,330,897"
NY,18_24,3/12/2020,"4,603,954"
NY,55_64,6/17/2020,"5,891,471"
OH,35_44,8/13/2020,"5,639,307"
OH,35_44,2/23/2020,"5,816,705"
OH,25_34,4/18/2020,"3,753,858"
OH,45_54,4/9/2020,"3,723,280"
MI,25_34,5/25/2020,"2,935,377"
NJ,65_plus,3/15/2020,"981,940"
NJ,18_24,7/16/2020,"1,595,784"
MI,25_34,4/16/2020,"2,424,756"
MI,55_64,8/6/2020,"2,986,977"
AZ,45_54,4/21/2020,"2,178,320"
TN,65_plus,6/27/2020,"951,617"
TN,35_44,6/17/2020,"3,687,946"
TN,65_plus,7/17/2020,"1,060,380"
TN,45_54,6/26/2020,"3,184,982"
IA,55_64,8/15/2020,"774,406"
HI,45_54,2/11/2020,"997,622"
HI,55_64,2/21/2020,"722,844"
VA,65_plus,8/9/2020,"847,546"
NC,65_plus,8/7/2020,"1,515,402"
NC,18_24,7/28/2020,"1,603,701"
PA,25_34,2/9/2020,"5,412,277"
ND,45_54,3/8/2020,"244,966"
IN,35_44,8/16/2020,"2,967,093"
KS,25_34,4/15/2020,"860,578"
NV,25_34,3/30/2020,"950,014"
NV,45_54,5/23/2020,"1,092,326"
VA,65_plus,7/18/2020,"1,000,246"
VA,45_54,8/15/2020,"3,235,922"
AR,65_plus,5/31/2020,"300,192"
AR,25_34,6/10/2020,"1,050,599"
AR,18_24,6/22/2020,"484,251"
GA,65_plus,4/14/2020,"1,130,989"
WA,18_24,2/8/2020,"1,388,905"
NV,55_64,5/25/2020,"544,301"
MT,25_34,5/1/2020,"340,224"
MT,25_34,3/9/2020,"349,000"
MT,65_plus,7/2/2020,"227,874"
SC,55_64,2/4/2020,"1,441,012"
UT,25_34,7/18/2020,"1,332,855"
TN,55_64,3/4/2020,"1,946,745"
PA,35_44,7/2/2020,"6,201,671"
SD,18_24,2/15/2020,"175,252"
SD,65_plus,8/20/2020,"128,146"
AK,65_plus,6/24/2020,"115,702"
AK,35_44,4/6/2020,"300,540"
DC,35_44,2/6/2020,"546,829"
DC,18_24,3/23/2020,"122,982"
DC,55_64,7/15/2020,"131,984"
WI,35_44,4/28/2020,"2,033,416"
NM,35_44,7/31/2020,"1,010,323"
NM,55_64,4/23/2020,"388,207"
NM,25_34,7/29/2020,"636,561"
IL,35_44,6/2/2020,"5,664,177"
LA,35_44,6/30/2020,"2,507,354"
LA,55_64,7/6/2020,"1,032,356"
LA,65_plus,7/2/2020,"569,534"
CT,45_54,2/8/2020,"1,831,907"
IN,35_44,4/29/2020,"2,617,969"
MI,45_54,5/16/2020,"3,637,973"
AL,65_plus,7/19/2020,"474,182"
MA,65_plus,4/8/2020,"767,172"
SC,25_34,8/17/2020,"1,832,274"
NJ,45_54,3/28/2020,"2,652,863"
NJ,45_54,3/22/2020,"2,469,590"
NJ,18_24,5/9/2020,"1,298,992"
KS,25_34,6/15/2020,"1,057,468"
HI,25_34,8/5/2020,"792,987"
HI,18_24,7/31/2020,"354,094"
HI,18_24,6/28/2020,"380,956"
AR,55_64,4/1/2020,"657,787"
WA,65_plus,7/25/2020,"1,033,260"
WA,45_54,5/6/2020,"2,277,903"
WA,18_24,6/25/2020,"1,105,371"
WA,65_plus,3/1/2020,"1,060,547"
CT,55_64,2/22/2020,"1,294,554"
MA,55_64,4/2/2020,"1,443,528"
NV,55_64,8/17/2020,"723,246"
SC,25_34,7/24/2020,"1,958,867"
OK,35_44,3/23/2020,"1,782,602"
OK,35_44,3/26/2020,"1,814,991"
KS,45_54,7/22/2020,"1,139,819"
DC,18_24,3/19/2020,"163,376"
DC,18_24,4/12/2020,"90,784"
NV,25_34,6/5/2020,"1,433,682"
MS,65_plus,8/3/2020,"376,320"
IN,55_64,5/23/2020,"1,671,579"
VA,35_44,3/31/2020,"3,232,362"
RI,18_24,7/19/2020,"236,606"
CO,18_24,3/25/2020,"757,946"
NV,18_24,4/29/2020,"370,892"
GA,35_44,5/14/2020,"5,303,372"
DC,45_54,8/10/2020,"205,284"
OK,45_54,4/6/2020,"1,353,080"
HI,18_24,5/13/2020,"314,146"
MT,55_64,6/7/2020,"229,413"
SC,45_54,3/18/2020,"2,061,816"
OR,35_44,7/26/2020,"1,929,337"
OR,65_plus,3/10/2020,"837,822"
OR,55_64,4/16/2020,"880,935"
OR,55_64,3/22/2020,"783,746"
ME,18_24,2/16/2020,"226,007"
DE,65_plus,2/13/2020,"209,026"
MS,35_44,3/22/2020,"1,211,856"
MS,25_34,4/17/2020,"954,028"
MS,65_plus,5/15/2020,"385,175"
DE,18_24,7/18/2020,"223,453"
DE,18_24,8/16/2020,"183,771"
VT,18_24,6/28/2020,"121,090"
MT,18_24,2/12/2020,"155,781"
MT,55_64,2/1/2020,"217,219"
ME,65_plus,5/13/2020,"205,542"
WV,45_54,7/17/2020,"827,522"
LA,55_64,4/15/2020,"1,036,906"
LA,18_24,8/9/2020,"705,242"
NH,35_44,5/7/2020,"588,442"
UT,35_44,4/13/2020,"1,063,263"
UT,25_34,7/7/2020,"1,181,878"
VT,65_plus,4/17/2020,"94,348"
VT,35_44,4/18/2020,"206,229"
AK,25_34,5/9/2020,"334,470"
AK,65_plus,4/13/2020,"69,103"
SD,65_plus,4/21/2020,"95,593"
AK,45_54,4/28/2020,"311,005"
UT,18_24,8/22/2020,"199,766"
WV,55_64,8/14/2020,"529,565"
SD,25_34,4/14/2020,"238,083"
SD,65_plus,6/26/2020,"131,580"
ND,25_34,7/26/2020,"274,028"
DE,65_plus,8/22/2020,"6,775"
AK,65_plus,7/26/2020,"83,934"
DC,25_34,3/30/2020,"329,132"
NH,65_plus,6/4/2020,"246,087"
SD,45_54,3/11/2020,"338,296"
NH,18_24,5/28/2020,"204,140"
CT,35_44,8/22/2020,"163,510"
ME,45_54,7/23/2020,"655,670"
ID,18_24,7/16/2020,"234,196"
ID,45_54,4/26/2020,"480,898"
ID,45_54,6/29/2020,"600,710"
DC,18_24,4/14/2020,"123,618"
NM,25_34,3/27/2020,"624,145"
NH,35_44,4/28/2020,"544,375"
NH,35_44,6/18/2020,"702,242"
UT,45_54,4/1/2020,"797,764"
IN,25_34,3/3/2020,"2,490,174"
KS,55_64,3/10/2020,"702,724"
AZ,45_54,5/5/2020,"2,315,711"
CO,35_44,6/23/2020,"2,585,410"
CT,65_plus,6/21/2020,"459,761"
CA,18_24,2/12/2020,"9,958,419"
CA,45_54,3/4/2020,"17,354,617"
WY,45_54,6/28/2020,"296,422"
WY,55_64,7/19/2020,"153,775"
NE,35_44,2/20/2020,"986,579"
TX,18_24,5/26/2020,"4,487,530"
PA,55_64,5/22/2020,"3,523,250"
PA,55_64,7/8/2020,"3,553,673"
FL,25_34,6/13/2020,"9,371,356"
FL,25_34,7/26/2020,"7,739,116"
GA,45_54,2/1/2020,"4,407,093"
GA,18_24,4/2/2020,"1,441,868"
NJ,18_24,8/10/2020,"1,638,300"
AZ,65_plus,7/22/2020,"1,039,446"
TN,45_54,8/15/2020,"3,014,366"
TN,25_34,3/18/2020,"2,275,055"
IA,25_34,6/20/2020,"1,282,279"
HI,45_54,3/20/2020,"854,984"
MI,55_64,6/21/2020,"2,356,421"
MI,18_24,4/23/2020,"1,112,080"
NY,65_plus,7/18/2020,"2,510,801"
NV,45_54,4/14/2020,"879,021"
WA,25_34,7/27/2020,"2,553,951"
IN,18_24,4/22/2020,"909,894"
NY,35_44,3/23/2020,"7,050,508"
UT,18_24,2/25/2020,"665,367"
PA,45_54,5/3/2020,"4,205,844"
DC,25_34,2/3/2020,"607,830"
AK,18_24,4/6/2020,"94,171"
