dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2018,t
10/04/2020,1,1,2020,0.0,10.0,Guadeloupe,REG-01,REG-01,0,2020.2732240437158
10/04/2020,1,1,2020,0.0,5.0,Martinique,REG-02,REG-02,0,2020.2732240437158
10/04/2020,1,1,2020,0.0,0.0,Guyane,REG-03,REG-03,0,2020.2732240437158
10/04/2020,1,1,2020,0.0,0.0,La Réunion,REG-04,REG-04,0,2020.2732240437158
10/04/2020,1,1,2020,0.0,2.0,Mayotte,REG-06,REG-06,0,2020.2732240437158
10/04/2020,1,1,2020,0.0,3300.0,Île-de-France,REG-11,REG-11,0,2020.2732240437158
10/04/2020,1,1,2020,0.0,179.0,Centre-Val de Loire,REG-24,REG-24,0,2020.2732240437158
10/04/2020,1,1,2020,0.0,459.0,Bourgogne-Franche-Comté,REG-27,REG-27,0,2020.2732240437158
10/04/2020,1,1,2020,0.0,188.0,Normandie,REG-28,REG-28,0,2020.2732240437158
10/04/2020,1,1,2020,0.0,762.0,Hauts-de-France,REG-32,REG-32,0,2020.2732240437158
10/04/2020,1,1,2020,0.0,1952.0,Grand Est,REG-44,REG-44,0,2020.2732240437158
10/04/2020,1,1,2020,0.0,169.0,Pays de la Loire,REG-52,REG-52,0,2020.2732240437158
10/04/2020,1,1,2020,0.0,121.0,Bretagne,REG-53,REG-53,0,2020.2732240437158
10/04/2020,1,1,2020,0.0,174.0,Nouvelle-Aquitaine,REG-75,REG-75,0,2020.2732240437158
10/04/2020,1,1,2020,0.0,222.0,Occitanie,REG-76,REG-76,0,2020.2732240437158
10/04/2020,1,1,2020,0.0,721.0,Auvergne-Rhône-Alpes,REG-84,REG-84,0,2020.2732240437158
10/04/2020,1,1,2020,0.0,299.0,Provence-Alpes-Côte d'Azur,REG-93,REG-93,0,2020.2732240437158
10/04/2020,1,1,2020,0.0,35.0,Corse,REG-94,REG-94,0,2020.2732240437158
11/04/2020,1,1,2020,0.0,10.0,Guadeloupe,REG-01,REG-01,0,2020.275956284153
11/04/2020,1,1,2020,0.0,5.0,Martinique,REG-02,REG-02,0,2020.275956284153
11/04/2020,1,1,2020,0.0,0.0,Guyane,REG-03,REG-03,0,2020.275956284153
11/04/2020,1,1,2020,0.0,0.0,La Réunion,REG-04,REG-04,0,2020.275956284153
11/04/2020,1,1,2020,0.0,3.0,Mayotte,REG-06,REG-06,0,2020.275956284153
11/04/2020,1,1,2020,0.0,3416.0,Île-de-France,REG-11,REG-11,0,2020.275956284153
11/04/2020,1,1,2020,0.0,193.0,Centre-Val de Loire,REG-24,REG-24,0,2020.275956284153
11/04/2020,1,1,2020,0.0,478.0,Bourgogne-Franche-Comté,REG-27,REG-27,0,2020.275956284153
11/04/2020,1,1,2020,0.0,196.0,Normandie,REG-28,REG-28,0,2020.275956284153
11/04/2020,1,1,2020,0.0,806.0,Hauts-de-France,REG-32,REG-32,0,2020.275956284153
11/04/2020,1,1,2020,0.0,2008.0,Grand Est,REG-44,REG-44,0,2020.275956284153
11/04/2020,1,1,2020,0.0,178.0,Pays de la Loire,REG-52,REG-52,0,2020.275956284153
11/04/2020,1,1,2020,0.0,129.0,Bretagne,REG-53,REG-53,0,2020.275956284153
11/04/2020,1,1,2020,0.0,180.0,Nouvelle-Aquitaine,REG-75,REG-75,0,2020.275956284153
11/04/2020,1,1,2020,0.0,233.0,Occitanie,REG-76,REG-76,0,2020.275956284153
11/04/2020,1,1,2020,0.0,755.0,Auvergne-Rhône-Alpes,REG-84,REG-84,0,2020.275956284153
11/04/2020,1,1,2020,0.0,317.0,Provence-Alpes-Côte d'Azur,REG-93,REG-93,0,2020.275956284153
11/04/2020,1,1,2020,0.0,36.0,Corse,REG-94,REG-94,0,2020.275956284153
12/04/2020,1,1,2020,0.0,10.0,Guadeloupe,REG-01,REG-01,0,2020.27868852459
12/04/2020,1,1,2020,0.0,6.0,Martinique,REG-02,REG-02,0,2020.27868852459
12/04/2020,1,1,2020,0.0,0.0,Guyane,REG-03,REG-03,0,2020.27868852459
12/04/2020,1,1,2020,0.0,0.0,La Réunion,REG-04,REG-04,0,2020.27868852459
12/04/2020,1,1,2020,0.0,3.0,Mayotte,REG-06,REG-06,0,2020.27868852459
12/04/2020,1,1,2020,0.0,3548.0,Île-de-France,REG-11,REG-11,0,2020.27868852459
12/04/2020,1,1,2020,0.0,201.0,Centre-Val de Loire,REG-24,REG-24,0,2020.27868852459
12/04/2020,1,1,2020,0.0,500.0,Bourgogne-Franche-Comté,REG-27,REG-27,0,2020.27868852459
12/04/2020,1,1,2020,0.0,201.0,Normandie,REG-28,REG-28,0,2020.27868852459
12/04/2020,1,1,2020,0.0,840.0,Hauts-de-France,REG-32,REG-32,0,2020.27868852459
12/04/2020,1,1,2020,0.0,2064.0,Grand Est,REG-44,REG-44,0,2020.27868852459
12/04/2020,1,1,2020,0.0,182.0,Pays de la Loire,REG-52,REG-52,0,2020.27868852459
12/04/2020,1,1,2020,0.0,132.0,Bretagne,REG-53,REG-53,0,2020.27868852459
12/04/2020,1,1,2020,0.0,190.0,Nouvelle-Aquitaine,REG-75,REG-75,0,2020.27868852459
12/04/2020,1,1,2020,0.0,239.0,Occitanie,REG-76,REG-76,0,2020.27868852459
12/04/2020,1,1,2020,0.0,773.0,Auvergne-Rhône-Alpes,REG-84,REG-84,0,2020.27868852459
12/04/2020,1,1,2020,0.0,328.0,Provence-Alpes-Côte d'Azur,REG-93,REG-93,0,2020.27868852459
12/04/2020,1,1,2020,0.0,36.0,Corse,REG-94,REG-94,0,2020.27868852459
